Tweet ID,发布时间,点赞数,转发数,回复数,浏览量,含金量评分,是否长文研报,推文正文
2066545253306466393,Mon Jun 15 15:35:57 +0000 2026,82,6,34,8654,8.2,否,现在进入熊市的后半场了：震荡。 一个完整的熊市，并不是一直跌。而是一个下跌趋势，加上无序震荡。 下跌趋势，是从空间维度，不断套牢散户、大户、抄底的等等各种人。 下跌本身，通过触发“恐慌”这种情绪，来逼出散户的筹码。 为什么下跌趋势越前期，下跌越快，幅度越大。越到后期，时间维度越长呢。 这是因为要诱多，让大家觉得这里是底部，才能完成对不同人的更好的套牢。 没错，正如上涨的时候需要不同价格正确分布不同人的筹码一样，下跌的时候，也需要在不同的套牢区间，正确杀掉不同的人。  整个下跌趋势结束后，会先爆一次习惯性做空的人，比如现在就可能是这个时间段。 之后会进入无序震荡。 无序震荡里，也会进行多次的诱多，然后极速下跌。 震荡的本质，是从时间维度，让所有人麻木，注意力消失，逼出抗风险弱的散户的筹码。  然后就是新的牛市。 所以不要问熊市到哪里了。 差不多一半到三分之一吧。不要再买山寨币了，也不建议菜鸟乱开BTC的单子。 熊市里多照顾好家人，多出去旅旅游。多充实充实自己，认认真真坐下来，拿个笔和纸，对着牛市里的聊天记录和投资记录，做一个复盘。  熊市是生我养我的地方，这里磨牙吮血，杀人如麻，可以把一切傲慢的人打回原位，可以让一切妖魔鬼怪显形，可以让人变得更加优秀，可以让真正志同道合的人走到一起。
1989541659273826414,Sat Nov 15 03:51:10 +0000 2025,39,1,17,10278,7.8,否,我上一条是5点09分发的，我认为那边就是底。  整个全程我是用的金字塔现货接，最低成交价94333，同时用合约试着摸底部做多，方便控制整体仓位。 当我5点09分发的时候，我是有80%把握那边是今天的底部的，我发了一条巨简单的：捡钱了。  同时我第三次买了看好的几个山寨币如ASTER。 @YWXK_JTSD    这个人在半夜认真问了我，我也认真回复了他，包括仓位和我在那个位置试着合约摸底。 回复完他后，我盯盘了一阵子，顺便梳理了一下三个账户中的成交，确保符合事前的计划，不存在什么挂单错误导致的仓位不对。 在六点的时候我把握已经很大了，开始和更多的人说，在自己的群里开始唠叨。0XU @0xUClub   的群里我唠叨了几句，批评了@MrRyanChi 的山寨持仓。但是我发了我底部开多的图。 同时我顺便和老前辈聊了聊天，直接摊牌了仓位和做多的钱。 到7点，15MIN急速下杀，打掉了我的合约。我转身右侧手动市价进场开了第二个合约，点位如图。开完后我基本确定那边将要发生反弹，转身去睡觉了。  什么都能作假，点位不能，对应的行动不能。 上一次这么详细的展现操作，是去年的12月大跌。我同样的手段，选的山寨币是MOVE，在学生群和一堆阿里巴巴的人的群里完成了操作。 顺便一提，昨晚那个时候，我在推特上看见喊抄底的，只有法师TONY在类似的时间喊了一句。  牛市里我战斗力就那样，算不得顶尖。到了熊市里，嘿嘿。  欢迎来到熊市，娇贵的小多头们。 这里磨牙吮血，杀人如麻， 这里是生我养我的地方！
1993992061260058955,Thu Nov 27 10:35:28 +0000 2025,63,1,17,18447,7.7,否,提到这个多说两句： 1，我很久以前提过一个点，我会把钱挂钩成我非常喜欢的美食。比如我毕业后去深圳时，第一次吃到烧腊饭，连吃了三天觉得美味极了。在我一开始做交易的时候，我的兜里只有1000U。我每次赚2U就会告诉自己，今天赚到了一份好吃的烧腊饭。 后来，烧腊饭变成了肯德基，变成了烧烤，变成了东星斑，现在变成的是带妈妈在日本吃的米其林餐厅，一顿4000。 这么做有非常多的好处，他会让你直视你人生的每一个阶段，也会把金钱量化出来。很多币圈的人，赚了几百万美金后又亏回去，就是暴富后失去对自己所持有钱的量级的概念，本质是失去对钱的尊敬。 1SOL=141U=1000RMB，是二线城市的人一周的工资，去山姆超市可以买整整一筐美食，妈妈会开心一天。 2，六万美金在现在的市场里其实并不那么好赚。现在的山寨币流动性一坨狗屎。老山寨赚个5000多刀，新山寨赚个15000是比较安全的流动性区间。BTC等大流动性币种的机会不是天天有。市场里的大波动在变少。我不可能在奇怪的位置花几百万美金去博一个突破的3个点收益。 你们有机会可以找几个流动性贼菜的币开一开就知道了。 顺便一提，外面那些天天这个时候山寨币狂赚几十万的，啧啧啧……坑的都是对流动性完全无知的小白。 3，师父昨晚批评了我的懒惰。我要回来加加班了。  祝各位赚钱。
1999162425892122723,Thu Dec 11 17:00:39 +0000 2025,47,4,15,9912,7.7,否,《关于学历和成功，以及衍生出的二三事》 我遇见很多研究生会说：那些网红之类的，学历很差，凭什么赚那么多钱？ 国人一直有一种“学历至上”的影响，尤其是我们父母那一辈，学历高的人容易被直接分配到关键部门，那时候的就业机会本来就不多，所以大家更追捧学历高的人。 其实一个人成功与否，和他学历高低，甚至是学习的好坏，都没有关系。 那你一定会问： 从小在应试教育里学习，有什么用？ 答案是： 1，在应试教育里学习，可以提升人在社会系统里的下限。 2，人的上限其实是靠着机遇、见识、方法论。 3，好的学历可以帮助你更容易触摸这三者。  人啊，不能掌控自己的机遇，只能掌控自己的学习。尤其在中国这么个巨大的社会体系里，认真学习就可以拉高你的人生下限。  其实你略作观察思考，还能得到下面几个重要的结论。 1，人生成功，靠的就是周期。大的周期带来大的机遇，比如我们刚刚经历了一轮完整的康波周期，里面包含了互联网浪潮、区块链等等小的浪潮。  2，学历贬值的速度其实是远超大家想象的，大多数国人家庭因为父母一辈人思维惯性，一直给孩子灌输的学历至上的理念，却没有教一些真正有用的东西。造成阶级难以跨越的原因，其实是周期里的弄潮儿们，积累了真知灼见，连同财富一起留给了各种二代。  3，时势造英雄。金钱只会奖励有真知灼见的人和站在时间那一侧的人。很多人抱怨币圈的先行者拿走了币圈的大量ALPHA红利。其实那个年代能开眼玩比特币的人，去任何一个行业都会是绝对的精英。  CZ敢在那个时候卖掉上海的房子梭哈BTC和币圈呢。换我回去，我肯定不敢。所以他是币安老大，行业领袖。  在币圈这个强调人的主观能动性的地方，这一轮里很多拿着名校毕业证和大厂刷过的简历的人，说句实话，里面的水货太多了，完全没有一丝结构外生长力。 再往下衍生，又能讲到组织结构带来的缺点等等，不想讲了。 一个人如果走上社会五六年了，和你见面的时候，还在吹嘘自己的学历，我建议你赶快拉黑这哥们。 因为他真的没啥拿得出手的了。
2102727775631413276,Wed Sep 23 11:52:23 +0000 2026,41,2,9,6520,7.7,否,5班截止到10月7号结束。 你们不要因为我昨天那个文章，就跑来报我这个班。文章和鹿鱼5没有一毛线的关系，我就是单纯想给币圈新人一点小小的help和震撼。 多问问你自己，正确的路和简单的路，你要走哪一条？ 下一个牛熊，你想出现在什么位置上，你的目标是谁？ 这可比你天天只想着一个金额，然后搁那冲土狗玩合约要实在多了。  顺便一提，我鹿鱼也4年了，见过的从业者多了。从23年这轮牛市开始，新进圈的人，技能点有点歪。他们过多重视链上技术了。 不是说链上技术不好，而是其可延展性太低。 这点我国庆回来写个文章你们就懂了。  5班的猛人不少，我已经集齐了清华北大港大复旦，以及圈子里各方生态位的从业者。我不靠这个赚钱，所以我筛选简历只会更严。  如果你是因为我昨天的那篇文章刚刚认识我， 你还是多翻一翻我的推特吧。按时间纬度翻。很多东西都是立刻有帮助的。 过几天我重新整理一个置顶帖。
2027377624969027790,Fri Feb 27 13:37:47 +0000 2026,59,0,16,28454,7.5,否,我师父在19年5月17日录了一个视频，他一周内把1btc赚到了37.5个。 我当时觉得:这是神技。 这阵子btc下跌后接震荡，我在群里当面给他们撸波段，点位都极其精准。空，多，空，全吃。还带了一些简单的教学，让他们注意时间和形态。要不是我带孩子和身体不好，还能波段的更猛一些。 在算收益的时候，突然我就想起19年的师父。  谢谢师父。他站在那里，就已经是行业的标杆。
1870375576227455082,Sat Dec 21 07:47:41 +0000 2024,79,7,56,52754,7.2,否,提车！40万以内最好的suv，智界r7！ 上个牌照之后立刻去看法拉利和阿仕顿马丁！ 智界r7是meme送的，跑车是vc币和btc送的。 https://t.co/06r9f7k9Bm
2096437651805237504,Sun Sep 06 03:17:40 +0000 2026,21,0,39,5597,7.1,否,昨晚加了个一直没能见面的老朋友，相谈甚欢。 今天早上起来看鹿鱼5收上来的简历，开心的合不拢嘴。 最开心的是看见@hhh_wore 的简历。 我其实完全不记得他曾经私聊过我，我给过他帮助。  他真的听取了我当年给的建议，并且稳步执行，然后在这轮牛市赚到了钱。生活也变得好了起来。还给我看了他做的单子和点位。  谢谢你啦，你超棒哒！  简历有点多，我今天回复不完了，如果没收到回复的别急哈。 有空的帮我宣传一下鹿鱼5哈。今年重写的很认真。
2062847319238746223,Fri Jun 05 10:41:41 +0000 2026,32,3,13,23988,6.6,否,这极大概率是错误的。 这是没有做过大项目的人，在没有经验的情况下的一个想法。 实际上对于ZEC这样基本面不错的大项目方，保持项目稳定长久的活着，能赚到的钱是远大于他直接二级交易砸盘赚到的钱的。 所以从盈亏比上，项目方除非出现极其特殊的情况，不然不是不可能在这个时候自己砸盘的。 还有，都已经熊市中部了。我如果是ZEC的项目方，我哪怕穷的叮当响，我靠着这个项目去借钱，都能再撑个1年。我下个牛市砸不好吗？或者我1011之前砸不行吗？那时候币价高，流动性充足。  这种巨大项目翻车，等官方通告和第三方报告就行。一般2个月后实际情况我们酒桌上都会知道。
2097177693444059505,Tue Sep 08 04:18:20 +0000 2026,4,0,1,786,6.5,否,其实日本，包括欧美，经常会反复的说社会主义社会主义社会主义。其实什么主义不重要。关键是，我们的政府，在让我们的生活变好。虽然也有一些矛盾和不足，但对于中国这么大体量的国家来说，几乎消灭了贫困，这是一件伟大的事情。 普通老百姓过得很好，这点是最重要的。  我游历各国，很少有国家的老百姓过得好。中国在这方面是绝对的第一。 绝大多数外国政客，为了掩盖自己的治国无能和贪污腐败，所以控制了媒体，不断用大型叙事，比如LGBT，比如“社会主义”，比如自由民主，去转移国家内部的矛盾。  所以中国只要养活好自己，很快，过去骂他的那些国家，就会自己玩死自己了。  政府到底有没有为人民服务。人民的生活到底好不好。 你只需要考虑这两个问题。  日本朋友，你们的生活一落千丈，是因为你们的美国爸爸，和你们无能的政客导致的。
