推文ID,发布日期,点赞数,浏览量,综合评分,是否长文,推文正文
2053231160093024545,Sat May 09 21:50:30 +0000 2026,15,4581,0.4,否,"撮合机制应该是交易环节其中一个很重要，但是基本没有人讨论的事情

除了永续合约之外，期权和event contract （aka polymarket）的撮合其实是很少人关注的，这里面有好多坑，很多的算法和机制与传统的机制的差异也好大的

即使是永续合约，其实各家交易所都有自己的差异～ 有些交易所的撮合引擎说是专门为了“清算”而生的都不过分 🤣 所以不要说清算数据不能公开，甚至连历史仓位的pnl都查不到。。

之前看到好多有人要做期权和event contract的mm，建议感兴趣的朋友都先看一下再去送钱吧～"
1937698765068206257,Wed Jun 25 02:26:00 +0000 2025,4,2084,0.396,否,"原来原文在这里 😂
我参考 @dov_wo 的post，写了另一则寓言故事——

狗庄如何用永续合约与现货联动收割散户——【潮汕橄榄金融寓言】  
免责声明：本文纯属虚构，如有雷同，纯属活该。 
免责声明：知识无罪，操作自负。 
免责声明：狗庄无罪，贪婪有理  

序章：狗庄与潮汕橄榄村
在遥远的潮汕，有一个村子以吃橄榄为荣，含一粒橄榄、喝一口功夫茶，是日常仪式感的顶峰。

某天，一只狗庄来了。他既掌握了村外山头上的橄榄果园，又通过橄榄果实的高交易量让隔壁村的合约交易所上架橄榄果合约

村民们不懂金融，只听说这个橄榄过合约可以对冲，可以杠杆，炒橄榄可以翻身做富户。狗庄笑了笑，开局了。

第一幕：假装自己是“高买者”，制造价格锚点

狗庄用自己的现货橄榄，在市场上互相倒手：
第一天10元买一斤自己家的橄榄

第二天11元再买回来

第三天挂12元单成交，引起“潮汕日报财经版”小报道

一条漂亮的日K线出来了，深度薄的市场就像潮州牛肉丸汤，滚一下就沸。

广播里传来：

“橄榄是AI味觉训练的核心数据资产！”
“下一代大模型，将以橄榄作为载体！”

村民看着微信群疯传的“橄榄涨疯了”，虽然心痒痒，但是还是观望态度。

底价就跟乳沟一样，就看庄家想怎么挤

第二幕：用现货抬盘，引导合约开多

狗庄知道，“预期+情绪”才是合约收割的源泉。

他用几万元小资金，把橄榄从5元拉到10、18、22元：
现货连阳

这时候第一波村民，看着涨势很好，于是开始买入一些现货试试看。结果都赚到钱了

这个时候总会有些人借钱买现货，幻想靠炒橄榄买下汕头CBD电梯房，但是他们苦于没有准备只能看着好机会错失。（狗庄在这个阶段也不会让村民有机会开杠杆）

交易是道数学题，是不会让你看到希望的 - 你小时候做数学题的时候会预感自己成为奥特曼吗？

第三幕：制造FOMO高潮，让先信的人赚到钱

此时狗庄悄悄做三件事：
1.狗庄仍然继续将橄榄的价格抬到25，28，30元

2.说服隔壁村的合约交易所开“橄榄”的永续合约交易 ，毕竟橄榄的现货交易量大，不可能放着手续费不挣

3. 狗庄同时在合约挂空单，即是给散户多仓的成交机会，同时也是埋伏

先信的散户开始从现货中赚到钱了，落袋为安。没进场的散户纷纷感慨。

你以为你在抄底未来，实际上你在接狗庄的货。

第四幕：横盘是打窝，引君入瓮
狗庄随即将橄榄的价格维持到20元左右，并且横盘一段时间

同时还要放出xxx 因为在合约开个10x的多仓，轻松赚取cbd豪宅一栋的消息

那些之前在25元高位套现的散户，又看到了机会

这次第一波赚到钱的散户要的不是现货，而是合约

而且他们还会顺带吧还没上车的邻居喊上车

当你不知道鱼是哪里来的？你吃的就是鱼饵

第五幕：突袭插针，回调只是更好地上涨
狗庄在看到交易量，换手率上来后，慢慢把现货从20涨到了26，与此同时在合约出不断的放出空单

26是一个神奇的数字 —— 他让第一波先信的散户，找到了自信——以为自己就是那个幸运儿，那个天选之子

26元只会让他继续加仓，而不是撤离 —— 一夜暴富近在眼前

某个凌晨，狗庄突然用几笔大空单砸穿价格防线：

橄榄从26元瞬间插针到17元，村民的10x合约仓位没有爆炸，亏损了40%，对于村民来说，这只是一种痛感，一直持续加仓的痛感

而狗庄趁机出货也积蓄更大的能量

痛是身体发出的危险信号；但痛，在交易里是一种瘾

第六幕：V型反弹，重建信仰
狗庄不急，几小时内又把橄榄价格拉回到23元，并让KOL统一发言：

“只是洗盘，主力没走。”
“潮汕人讲义气，橄榄终将上100元。”
村民信了。

这种是一种“肯定式”的嘉奖，对那些忠诚散户“犀利眼光”的回敬，“你看看，我就说嘛，橄榄一定会杀回来的” “橄榄会上etf，届时外部资金一定进来的” “你看我2天前推文就分析过了xxxx""  “橄榄是下一个btc杀手。。。“ 

之后呢？狗庄就找隔壁村的defi协议，说我给你一点橄榄，你就让村民们来你这里做交易，每交易100个橄榄，你就给他们1个橄榄作为交易激励，但是产生的手续费要归我所有

defi协议一听，这好啊，何乐而不为，免费导有用户；村民一听好啊，可以多得橄榄；于是乎，狗庄就让橄榄会在18-22元震荡，虽然村民偶有怨言，但是毕竟亏的人少，还算ok 

你的仓位就如同放大镜，会自发地放大任何一个利好

第七幕：制造资金费率狂热，反手吃空头手续费
狗庄这时已经通过第2-6幕的操作累计了大量的空单，虽然现货也出去了不少，但是大部分的现货还在手上

他做的事很简单：
首先用第3和5幕赚到的利润，将合约的价格推上来，同时把现货的价格压低，创造出一个期差，就是现货和合约价格之间有个差价，做完之后放一个超厚的maker单子压阵

这样就把资金费率推到+0.2% /每小时

自己握着空单持续收资金费率

这时村民持有的多单就像个血吸虫，满满的让村民留血，但是他们却浑然不知

当然也有聪明的村民意识资金费率的问题 —— 狗庄就会想办法安抚他们，比如把橄榄从村里运到隔壁村，大大方方地让村民知道，村里“没货”啦，在坚持一会儿，橄榄就要涨了啊

温水其实煮不了青蛙，但回本的希望会

第八幕：控制深度，双杀多空
眼见日常热度下降，村民开始怀疑自己的决定时，甚至有kol带头质疑，交易所决定缩减仓位逐步ADL，狗庄决定出手了

由于村民的仓位被资金费率消耗，所谓的爆仓价格其实与村民当初的爆仓价格已经大不相同了

首先先把之前压舱的maker order撤出，这时候的order book就是平原；之后开始砸现货，但是狗庄不会一马平川，他会分阶段，因为要时刻看着交易所的穿仓保证金（不能让交易所亏欠是底线）以及迅速提现——以防被交易所冻结资金，

猎杀时刻虽然分阶段的，但是开弓没有回头箭，随着现货越砸越多，合约这里也响起此起彼伏的爆仓声，布置n天的空仓终于拿到了结果

分阶段猎杀并不是因为仁慈，而是怕动静太大打扰到赌场老板

第九幕：撕逼大战
橄榄的狗庄会把怒火迁怒于交易所、defi、项目、隔壁村、七大姑八大姨、隔壁村的小黄等等

完

尾声：一颗橄榄的命运

后来，村里有个小孩问爷爷：

“爷爷，为什么我们家以前很有钱，现在只剩下一个账号密码？”

爷爷叹了口气，抬头看着天上的云，说：

“因为我们把该含在嘴里的橄榄，放进了合约里。”

那小孩不太懂，但他记住了一句话：

“真正的风险，不在价格涨跌，而在你连自己在玩什么都不知道。”

再后来，潮汕村出了本新书，火遍大江南北，书名就叫：

《我炒的是橄榄，赔的是人生》"
2089217536915292301,Mon Aug 17 05:07:31 +0000 2026,21,7203,0.381,否,"大部分人的的认知或者直觉是：
现货带动衍生品（合约、期货、期权）的价格

但如果是这样的话币圈基本不可能在短时间内，或者说需要花费非常大的成本来做到，你想硬刚nasdaq，港交所？别傻了孩子，这样就是事半功倍

但币圈告诉我们，衍生品是可以反过来影响现货的，low float high fdv可不是币圈的专利啊

所以反过来，币圈要做的就是用效率更高的“永续合约”交易来获得这部分的定价权，营业时间肯定有关系啊，但本质上是金融产品形态的不同决定的

你说币圈有什么特殊的资源、优势？
有，meme、defi、基本实时到账+结算、资金使用效率、一群去中心化的量化团队。。。。

股市的量化/mm是有一套非常严谨+细节的交易规则，触碰到基本就是合规介入了。。但是在币圈的野路子可不管这些（当然不是说以后监管和法律不会介入，肯定会介入的，但短期内不会），他们有的的资金体量就是华尔街本街，所以规模也不小

只要你给这群“野生”量化一点阳光、一点水和工具 - 分分钟给大家整出各种花活儿来（什么积分+合约+借贷） 

市场大部分的链上股票的文章都是从散户怎么进入？怎么打通华尔街？ 我感觉都没回归到币圈的优势区，交易所要做的就不应该只是另一个”股票券商“而已

如何做到不是另一个”券商“，首先就是你吸引到的人群和提供的基础设施

这篇文之所以独特和难得，且值得我花了很多精力和金钱来做调研，就是想从野生mm的角度告诉各位交易所 - 这群人是谁？他们在看什么？他们需要什么？
——如何调动他们为己所用

Not here to give answers—just vibing through different angles and perspectives.

ps：感谢 @heyibinance 一姐的转发，让这篇硬核文能被传播出去（还把标题拿来发meme 🤣🤣，社区都是人才啊） ，要不然就是躲在阴暗的角落里发霉

pps：有小伙伴来询价，这篇花了这么多金钱时间精力的文，bn给了你多少钱？
A. 50k ； B. 20K ； C. 2K  ； D. 50u

答：以上皆非，基本是0，沟通的时候啥什么都没要
但这不代表可以白嫖啊，我要嘛很贵，要嘛免费

那你可能会说，那就是为了蹭流量的呗？ 别傻了孩子，你看我都没去binance square发了。。 。。

敬有趣的人们和野心的灵魂"
2047573764515475692,Fri Apr 24 07:10:02 +0000 2026,69,16810,0.379,否,"这是一篇cex从业人员必读的文章
算是关于合约算法镰刀机制的历史性回顾吧～ 

这篇文应该是全网唯一一篇把永续合约的机制按照历史脉络如何一步步地从最初的设计走到今天这幅天地的体系化文章，需要有一定的基础才能理解里面的概念，不止硬核，门槛还高 🤣 但是真的有用

起因是因为上次有个okx 50000btc的远古维权事情，加上最近的限价机制，我看 @Haiteng_okx 都要被搞死了，就觉得应该写一下这些机制的来时路

后来前几天在香港跟几个跟交易所的闭门小会聊到这些，才发现道，不只是交易员、推上的小伙伴，其实连从业人员和kol们也不知道永续合约交易机制”今夕是何年“。。

当你了解背后的逻辑和演进路径后，其实真的没有这么多阴谋诡计，交易所比你还担心这些

多懂一些，下次遇到问题的时候，你能一眼看出是fud还是false

多一点常识，少一点阴谋，还币圈一个干净的时间线"
2058867514088812772,Mon May 25 11:07:21 +0000 2026,8,10564,0.379,否,"一刷推，都在说 $sive  涨爆了…

真的是叙事打开了？要双上市？才不是，人家的AI相关pe到了230x…

今天这轮暴涨我盲猜是因为逼空，有点类似 gamestop当年（不过这次不是期权，而是现货卖空） 有博主说是2sigma开的大仓位，我没去查证，但即使不是它，也是其他人

如果要类比币圈的资产， $myx $coai $rave 那可太多了… 你可以理解就是“机制”造成的 ，空头燃料

长期不好说（我也不懂技术原理）但短期就是博弈之源（多空较量）驱动的，到哪儿都一样

这不就到了我们的舒适区啦？ 🤣🤣
这玩意儿有了资金费率只会更high

@Binance @okx @bitget @MEXC - 别看了啊，赶紧的"
2057664675152896149,Fri May 22 03:27:42 +0000 2026,19,14292,0.377,否,"看着大家评论的怨气比较重，我统一回复一下昨天说的Binance tradfi和pre ipo上市较慢的原因。。

先声明一下：我很久没看ADGM的规则了，我大概说一下我还记得的事情，肯定会有偏差，大家看个大概就行

1. 永续合约在ADGM大概率被归类为 Contract for Differences (CFD) 或类似的衍生品——因为它没有交割，只是基于标的资产价格波动结算。

然后根据FSP Scope，Dealing in Investments (Derivatives) 是单独的permitted activity

我没仔细看，但Binance在ADGM的现有牌照大概率目前只覆盖Crypto Spot或Crypto Derivatives(以加密资产为标的)，那做美股/原油/Pre-IPO为标的的衍生品时，标的资产类别变了，就需要扩展scope。（你可以理解标的范围）

这一点很重要:FSRA给的permission是按""标的资产类别 + 活动类型""两个维度切的，标的从Crypto扩展到Traditional Assets(equity、commodity、index)是一次实质性的scope变更，从框架不是""反正都是衍生品就一起做了""的即视感。

2. 还有一个就是Underlying Asset的数据源、价格发现机制要审

这是衍生品监管的核心关注点之一：你的标的价格从哪来?

美股永续 → S&P / Nasdaq的官方行情授权?还是用Chainlink这种聚合预言机?
原油永续 → 用WTI / Brent的期货价?用什么数据源?

Pre-IPO永续 → 这是最敏感的，因为Pre-IPO根本没有公开市场价,价格发现完全是黑箱。FSRA几乎肯定会问：你怎么定义结算价?有没有操纵风险?出了事咋办？

3. 除了以上这两个大项，还有其他什么retail保护，杠杆设置 etc有的没得的细节

反正这个“合规”真的不是调侃，是真的需要做的东西

4. 说一个有意思的事情
你们知道ADGM在2019年颁布的监管框架是谁写（主持）的吗？🤣🤣

对了，就是BN现在的co- CEO @_RichardTeng 就是这么巧～ 😂🤣"
2086812675695378626,Mon Aug 10 13:51:27 +0000 2026,51,11904,0.341,否,"前几天给大家发了个思考题：为什么 $SNDK 在币圈合约的交易量长期都在top1/2 ？

有小伙伴说：存储叙事、永续合约7*24的特性、交易所扶持（0maker fee）、流动性更好等等等原因

那如果真是这样的话，那为什么跑出来的不是 $MU 呢？ 都是存储叙事，都是币圈喜欢的、而且 $MU 的市值、流动性各方面都比 $SNDK 好，那为啥是 $SNDK 长期霸榜呢？

具体的原因，我放在 substack了，有兴趣看长文的自己去看吧 https://t.co/2NRUO8s75J

我在这里就说一个有意思的点：

币圈的朋友们都知道 @JaneStreetGroup 吧？就是SBF的老东家，你们知道在最近的披露中 Jane street占了 $SNDK 多少股份吗？ 
答：5%  （已知： $SNDK 正股的日turnover 大概在9.5%）

这个还没完，Jane Street在Q1的SNDK call option大约 48亿美元，季度增幅高达156% 

问题来了，你觉得 Jane street 有没有可能也刚好会使用合约 perp？如果回的话，那你觉得它们会不会把它们的 $SNDK 的仓位挪一部分到币圈来？

如果是这样的，那有没有可能Jane street不是一个机构，而是一个生态？ 如果... 

想知道更多细节的，自己去看全文吧： https://t.co/2NRUO8s75J"
2047904600305651974,Sat Apr 25 05:04:39 +0000 2026,26,10380,0.339,否,"劫后余生

312对整个行业是毁灭的，同时也起到了积极的推动作用

首先是抛弃币本位反向合约作为主流产品。
取而代之的是：U本位线性合约（以USDT或USDC作为保证金和结算单位）迅速崛起。保证金资产（USDT）与合约标的彻底解耦——BTC暴跌时你的USDT保证金不会跟着贬值，双死亡螺旋被从根基上切断。

数据上看，到2021年底，U本位合约在全网永续合约中的交易量占比超过85%，币本位合约则退居为一种”特殊产品”，主要服务于那些持有大量BTC现货、希望用币本位做对冲的长期持有者。

312不仅改变了合约类型的市场格局，更深远的影响是让”风险”成为了CEX衍生品产品设计的核心。

阶梯式清算、ADL、多数据源指数价格、EMA窗口优化、组合保证金——几乎所有后来成为行业标准的机制，都是在312之后的两三年内密集落地的。"
2068349825603784787,Sat Jun 20 15:06:41 +0000 2026,29,17046,0.339,否,"这几天刚好刷到类似的事情：大意是xx交易员的账户被“风控”，参与的币是妖币，被操纵了，为什么这么快就清算等等….

反正意思就是，你别管我我做了什么，但是你限制我的账户，就是你的不对，就是你店大欺客，你就应该背锅 bla
bla bla

下次遇到类似的事情，建议可以用这篇文的内容告诉他，应该比你们的官方faq更结构化更全

@pear_bnb @moonkimbinance @heyibinance @sisibinance @yayabinance 总不能每次连被锅都背得不清不楚的吧，各位拿走不谢

ps：如果各位觉得妖币的永续合约问题很多的，那你做美股的，期货的，那个坑更多了"
2027943752304869499,Sun Mar 01 03:07:22 +0000 2026,67,40345,0.337,否,"不忘与回响 —— 这个账号的来时路

不知不觉也做这个账号做了1年（25年3月1号开始）

一开始的时候是11k粉，一直到今天差不多30k （大概15%的订阅账号）

这12个月共发了1950个推，平均每天发5.34条（辛苦我了～）共发文章：99篇；总浏览量在30m左右；平均互动率在3.5%（100w左右的互动） ，我问了一下AI，对这个内容和数据评价还相对比较正面 🤣 

我还记得我第一篇长文（25年3月1号）： https://t.co/gPuVBrwCsm ，当时被 @colinwu 点赞转发后，第一波流量的推背感，觉得还蛮有成就感的。就是这一篇长文的推动给予了很大的鼓励。也很感谢 @wublockchain12 随后多次转发我的文章，给予我这个账号很多的曝光机会。

随后就开始慢慢写，但是流量都十分惨淡。

第一篇过30万的推文: https://t.co/5pxP1GJ3mD ，是关于 $ACT 崩盘的分析，当时候一大早起来一看流量，我都惊呆了，大家这么感兴趣的吗？

第一篇10万+的文章：https://t.co/r9h2aLQOMi  ，当时也是感觉莫名其妙的，觉得大家对这类型的文章是不是比较感兴趣？然后因为这篇文我认识了 @OwenJin12 ，与他的交流里，我开始感受到市场对于合约交易、内容的缺口，但是当时没什么感觉

陆陆续续也写了一些文章，但是效果都差强人意
其中花了大精力写了这篇我觉得比较有文学+纪实价值的文章：https://t.co/P4GPhFLQAm，但是效果不太好，所以就没继续了。但是因为这篇文让 @tongtongbee 看到了我，随后就在 @PANews 开了个专栏（在这里特别感谢PA news 慧眼识猪 🤣）

第一篇真正意义上引起讨论/注意的是我的“潮汕学” 😂： https://t.co/P4GPhFLQAm 看看有多少人是因为这篇文认识我这个号的，举个脚？当时候我记得我午餐时间发，当时候的notification一直提醒，晚饭时间浏览就超过了10w+

之后也陆陆续续发了几篇类似的，但是没什么波澜。直到有一天我忘了我跟 @OwenJin12 在讨论什么合约的事情，我注意到他有一篇说 binance和okx的合约机制文章，我就想着照着他的模式写一次 BN和OK的合约机制： https://t.co/nuBACLIVQO ，我原来就抱着试试看的心态，哪知道反响不错，也引发了很多讨论，我记得okx的mia还特地找来说，我好多地方写的不准确，我还特地写了个更新版

也让大家知道，我也是一边学些一边写的，我懂的也不多，也不全，一定有会写的不对，不好的地方，请大家见谅。

随后我调研了一下关于x上的内容，发现道了这部分的内容是非常有需求的，而且恰巧我自己也在交易，所以就有了之后的《合约算法镰刀》系列，有多少人是这个系列注意到我的，举个手 🤣

其实刚开始写的《合约算法镰刀》系列的时候也有点不太适应，也没什么正反馈，也不知道能不能给大家提供价值，一直到这篇讲资金费率的 https://t.co/t7fJdPVPMq 有人真的会pm我说，真的学到了好多东西，“我就觉得哎呀，还真的是能帮到人” 因为这篇文还认识了 @Web3Feng @thankUcrypto 等等大v

之后就保持着一周一篇的进度，一直写到第10篇：https://t.co/Spq7Aonwqo，就觉得再写就要挡别人的财路了，我就停更了。

可能是因为《合约算法》积累写长文的经验，这个时候开始我的长文逐渐地都稳定在10w+浏览量

之后就开始看到什么热点，还是接触到什么事情，就以此写文章 - 凡是与交易类相关的文章，出奇地浏览量还不错

随后我的流量在10月开始爆发，准确的来说是10.11之后开始（看图）—— 我站在“风口浪尖”面对大家的质疑（可能是因为之前写的合约文章，大家觉得我的话还有点参考价值？！）https://t.co/vhp9VUReGL
之后我的流量与大盘每一次大跌，还是什么妖币崩坍呈反向趋势，妖币崩得越狠，我的流量越好？ 🤣
12月份的时候x的推荐算法开始变化，我就尝试写一些没这么硬核带一点历史故事的文章，但效果也是差强人意
https://t.co/OCD3QwzMvL
https://t.co/R29AARVH14

26年1月份的市场环境不太好，也写了一些提振士气的：
https://t.co/nfBf6j6jXo
https://t.co/TJ8LYMKBO3

之后看到鸡汤和道理文大行其道 - 我也尝试写了几篇
https://t.co/caviOKnKte 
其中最好笑的是这篇以《繁华》黄河路为引的文章，居然被打成meme了：
https://t.co/qbi0JMoQr1 

还有这种被各位嘲笑说“考公”“考编”的文章 🤣：
https://t.co/9ZaqP9y2Js

我近期写的比较有意义的文章是这篇我耗费巨资的：
https://t.co/wr0QfPavW3 
被 @tongtongbee 评价说，做一个媒体人应该做的事情 - 那一刻，我觉得自己写的东西好像还真的有那么一点点用
行业很短，短的只有7秒的注意力；行业很长，长的容得下宏观微观大小观。

最后
没想到写着写着，就创造出这么多电子垃圾，真的是辛苦各位了

我就是一俗人，也想要吃好喝好玩好；肯定会犯错写错，还有点小脾气；但是各位要想到我就是一老灯，我都这么老了，犯点错怎么啦？

流量是光，而光不公平。 它只照亮那些站在高处的人，至于下面那些试图发声的影子，除非足够吵，否则没人会在意。
一年前，我觉得这个世界已经不是“是金子总会发光”的世界了；

一年后，我开始觉得如果你愿意大声喊，总会有人放慢脚步，去倾听你微弱的声音

最后打个广告，我的项目 @pundiai @marginx_io 马上就要上新产品了，麻烦大家多多关注 - 这次我们将重构合约算法镰刀的博弈和血腥，让PVP来得更猛烈一些吧"
2002255907376578917,Sat Dec 20 05:53:03 +0000 2025,51,23914,0.337,否,"哈哈哈 如果你觉得最近自己发的内容没什么流量，然后有点小焦虑？ 别担心😉

我那些几十万浏览量的长文（都不是长推）都是突然不知道有一天，突然就有人冲进来 

可能是被某个大v转，可能是市场结构，可能是某个事件，可能是x的算法更新，可能是x的dev休假回来….

比如这篇讲清算机制的，就是突然有一天市场突然崩了，大家才意识到重要性，才恍然大悟（下次大跌，这篇一定过10w+）

有些话题能火是因为发帖的那个人，是影响力带动；

有些内容能火是因为那篇文能带来价值，能产生共鸣，是情绪驱动

要分清楚影响力、价值和情绪的差别

如果不是生活所迫，那至少在网络世界活成为那个你喜欢的样子"
2054969732491583943,Thu May 14 16:58:58 +0000 2026,19,6312,0.331,否,"交易的本质是有利可图（或者你在做决定的时候主观上是相信是有利可图的）

不管你是套利/看好/看空/撸毛；交易的是现货/合约/期权/预测市场

而交易所就是要创造这种“有利可图”的机会，不管是空投/时间差/空间差/预期差/波动率 etc

有了这个基础，才在上面堆砌叙事/技术/机制/空投"
1941009901490524309,Fri Jul 04 05:43:17 +0000 2025,14,2647,0.316,否,"爆仓疑云：为什么同样的仓位和价格，a交易爆你的仓？b交易所却没事？有甚者，清算之后你还倒欠交易所钱？

不知道你们会不会觉得奇怪，为什么在同样的条件（杠杆/开仓价格/仓位 etc），为什么每家交易所的爆仓/清算价格是不同的？ 

甚至是仓位被清算之后，为什么剩余的资产是不同的？有的剩的多？有的还会会倒欠交易所钱？

你们是不是以为这都是交易所盯着你们的仓位？要吃客损？

😄 别傻了，孩子们，不是你们强得可怕… 这一切都是各家交易所的清算算法决定的….

我本次比较了 @binance @okx @bitgetglobal @Bybit_Official 的清算算法/adl 给大家揭秘一下“爆仓疑云：你说的客损和利润都藏在清算算法里” （感觉应该是一篇10w+的标题 😄）

剧透一下： 清算算法的容错率结论会有点出乎大家的意料

有兴趣的各位，可以关注，开启小铃铛啦 😄 不日发表

ps：我这里暂时没找到 @okx 关于清算和adl的稳定，谁能提供一下哈"
1938949862558728471,Sat Jun 28 13:17:25 +0000 2025,4,109,0.312,否,"首先太感谢你的时间了  好难得有人能整篇啃下来，然后还能举一反三 厉害

先回应你：
1. 交易所的机制都是“亏”出来的，bn最早是从bitmex搬过来的机制，然后随着流动性增加/山寨币/市场环境变化才最后演变成今天这个样子，这个算法说是10亿换回来的都不过分

什么哲学思想都是我自己yy的，但是这也反映出设计者的思维底层（很可能连他自己都不知道他是这个金融思维）

2. 对于机构来说，看算法是一回事，交易所给的api接口，下单限制又是一回事 ，充值提现限制也是一个因素（又给自己挖坑了… ） 具体的策略执行还要看这些细节，我说的结论是结合这些因素

3.我特意强调hyperliquid的标记价格和资金费率的算法，其实是为了“铺垫”我的下一篇文章 “HLP vault”， 这个才是Hyper的核心

这也是为什么hyper可以容纳或者说“极限交易”的主要原因（我这里想卖个关子啦！😂）剧透一下：什么流动性，信誉都是次要的，是开单的成本

最后：
太赞了👍 这种讨论真的好爽，虽然不见人，但是从文字就有种“我懂你”的知性“爽”感 

思想碰撞的愉悦才是twitter的杀手锏啊"
2092163302600368381,Tue Aug 25 08:12:56 +0000 2026,35,34861,0.299,否,"嗯，关于各个交易所股票休市期间的mark price算法和传递路径的文章写的差不多了

这里先给 @binance 和 @bitget 的官方文档提个建议吧（搞得AI跟我一直在左右互搏 🤣，我说AI是错的，AI告诉我官方文档是这么写的。。） 

1.  @binance 这里 https://t.co/FIMdivoedY

同一篇官方Academy文章正文已经明确写：2026年5月16日起，equity TradFi perp从Fixed Mode改成Orderbook EWMA；但下面的FAQ是：休市时“fixes the Price Index at its last known value”。

这两段是直接冲突的。
我测过了，现在已经是EWMA了 - 建议一起改了吧

2. @bitget 这里https://t.co/U7iPClhH7T 也是类似的问题，正文说休市Mark继续用standard model，FAQ又说休市Mark使用EWMA smoothing

这两段是直接冲突的。
我测过了，现在已经是EWMA了 - 建议一起改了吧

我猜应该是换成EWMA 后忘了改FAQ的论述 🤣 

《合约算法镰刀十五》stock perp的休市镰刀和dex的弯道超车之路——是什么让BINANCE一直被牵着鼻子走

欢迎订阅：https://t.co/oWfm2IKoZs"
2062778962775040241,Fri Jun 05 06:10:03 +0000 2026,13,5562,0.299,否,"这可能是一个价值百万美金的建议

再给交易所（们）一个弯道超Binance的机会

上中小市值股票的永续合约，现阶段可以看下DAT类的标的（上该股票现货是optional）

让华尔街知道什么叫合约-币-股联动叠三层buff的厉害，让他们知道币圈是如何抢夺定价权的 - 一张成名的机会来了

至于怎么做？nani？ 真的还要我说吗？
没有流动性？ 要怎么弄？ come on man….

这波看好你们啊 @bitget 别让我失望哈

@xiejiayinBitget 成了，别忘了我哈"
2078343726309728567,Sat Jul 18 04:58:52 +0000 2026,37,15118,0.299,否,"我补充一个观察，可以一起研究一下 @0xVeryBigOrange @bitfish 

我有一个暴论：韩国金融厅这里最近改变了券商的清算方式，即券商把清算仓位丢给第三方，而不是直接往市场上砸

举个例子：7/13（一）的时候都跌熔断了，按照t+2的原则，在周三的时候，早盘竞价的时候会有一堆头寸清算，但是7/15反而是大涨（复苏），而且券商头寸方面的清算数额也不高（3.8%）

我是赞同目前的韩国股市还是：散户用新杠杆，去承接旧杠杆的说法，机构是在用futures去对冲承接

散户什么时候投降？或者投降的指标？
我是觉得现在看宏观的数据不是很有用了，短期我更倾向于看散户的预托金的流入情况，消费贷款额度，散户跟券商的融资头寸 - 现在还是在近6个月的高位 😂"
2069415095860650021,Tue Jun 23 13:39:41 +0000 2026,14,5003,0.299,否,"过去的金融世界，是有时间边界的。

早上开盘，下午收盘，周末休市，银行有工作日，清算所有结算日，交易之后有日终处理。保证金可以在某个固定时点计算，后台系统可以在市场关闭之后对账、修正、补资料、处理异常。金融市场再复杂，也总有一个时刻会停下来，让制度喘一口气。

这个“停下来”的时刻，几乎是传统金融最隐蔽的地基。

Crypto 说：就算你数到一百，劳资就是不关。

特朗普不会因为是周日就不发推；
比特币不会等纽约开盘；
永续合约不会因为周六凌晨就停止波动；
稳定币不会因为银行休息就停止流动。

市场从一条一条交易日，变成了一条连续不断的时间线。

这可能才是 OKXICE 真正值得期待的叙事。它不是“传统金融拥抱 crypto”这种老套叙事。它背后真正的问题是：

7 x 24交易的趋势已至，当交易永远不关门，传统金融赖以建立确定性的那套清算、监管、抵押品和客户资产制度，还能不能继续运转？"
2063988435967455273,Mon Jun 08 14:16:04 +0000 2026,11,5470,0.299,否,"说一个大家可能都不在意，但是又有点重要的事情

就是在韩国🇰🇷margin loan的清算其实不是实时的～ 

韩国股市的信用交易主要分为两种：「信用融券/融资 (신용융자)」（标准融资）和 「未追缴结算款 (미수거래)」（超短期融资）。

1. 标准信用融资 (aka Margin Loan / 신용융자) —— 维持率不足
当你的账户资产因为股票下跌，跌破了券商规定的最低担保维持率（通常为 140%）时：

T日（触发日）： 收盘后，若维持率低于140%，券商会向你发出Margin Call。

T+1日（宽限期）： 给你一个交易日的时间去补足现金，或者自己主动卖出股票减仓。

T+2日（爆仓执行日）： 如果你在T+1日收盘前未能将维持率补回140%以上，券商将在 T+2日的开盘集合竞价时段 强行对你的股票进行下限价卖出

2. 未收账款交易 ( aka Unsettled / 미수거래) —— 超短期强平
这是韩国散户非常喜欢用的一种高杠杆、超短期融资（通常只需要交40%左右的保证金，但是在T+2日必须补齐余款）。

T日（买入日）： 借钱买入股票。

T+2日（结算日）： 正常结算日。如果收盘时你账户里没有足够的现金来支付剩下的 60% 尾款，这就属于“未结算款”。

T+3日（爆仓执行日）： 早上 09:00 集合竞价时段，券商会直接把你账户里的股票挂单卖出。"
