推文ID,发布日期,点赞数,浏览量,综合评分,是否长文,推文正文
1925852847914021130,Fri May 23 09:54:34 +0000 2025,4,848,0.312,否,"Pre tge项目的kaito使用前说明书

先说结论：kaito 就是美甲店，不是整容医院；只能景上添花，不能改头换面

如果你觉得kaito是所谓的Infofi / AI算法，那你可以划走了. 都2025年，您就别看叙事了，要看谁在付费？谁在赚钱？

一言以蔽之，kaito现阶段就是一个基于x/twitter的media buy的（写手和流量）分发平台，且从支付手段上支持项目token的期权

一般来说，项目需要宣发需要找各种agency去找写手（编辑/记者/kol），然后有了内容需要去找类似prnewswire的平台或者kol自己的渠道（twitter/YouTube）发布并传播相应的内容；然后这些agency再汇总成一个报告告诉金主爸爸们，效果如何如何，触达了多少人等等

这里面有一个最大的坑就在于，impression/触达人群是一个非常模糊的指标，甚至好多博主和kol矩阵都有刷量的习惯，水太深，外行人就只能看热闹

kaito的核心就在于开创了一个“按效果付费”的kol media buy+x渠道众包模式（类似adsense），让项目方能有一把相对公平的“尺”去衡量该博主和推文的推广效果，并为此付费

项目方付费——》 kaito发布任务——》kol接单——〉kaito通过算法审核/衡量价值 ——》 打币给kol们

还有一个事情就是好多agency都会要求项目方直接支付u，或者50%u 50%代币，且该代币附带一个option，kaito也让项目方以代币期权的方式发放酬劳，一定程度上也缓解项目方的资金压力+ kol们have skin in the game

如果
1.你不差钱（kaito的设置费用不便宜），甚至想展示自己有钱的
2.计划在x上宣发项目
3.又没有什么识别kol的经验的话，
4.又不想找agency的话
5.有成熟的内容团队

那可能kaito是一个相对保险的路径，而且还能蹭上kaito自带的流量光环（因为好多接商单的博主都盯着呢，就像是一群骑手盯着饿了么的订单推送）

但是如果你说用kaito能上大所？能获得关注度？ ——还真不一定，你看过上了美团外卖推荐榜的商家就大赚的吗？

kaito只是一个基于x的kol众包的media buy渠道 - 它不改变本质，只是换了橱窗

kaito 就是美甲店，不是整容医院；只能景上添花，不能改头换面

再想想"
2017083464974246041,Fri Jan 30 03:52:28 +0000 2026,33,8304,0.257,否,"当我们在说加密不行了？

我们是在比的是谁涨得比黄金、原油、Nvidia、Google更快吗？ 

我们在比的是运行效率和速度吗？别搞笑了。要效率的话，中心化产品吊打一切。 支付宝每秒的TPS是Ethereum的一万倍；成本效率的话，AWS的成本是链上存储的亿分之一。 

如果你做Web3的初衷是想做一个“更高效”的互联网？或者将传统的流动性引入到链上？那你从出发的第一天起就输了。

每一次Crypto的重燃，或者说中本聪写下创世区块的初衷，从来就不是为了“更快、更便宜”。 而是为了反抗。

是为了反抗这个世界日益增长的不平等。 
是为了反抗那些随意冻结你银行账户的权力。 
是为了反抗那些把你创造的数据拿去卖钱，却不分给你一分钱的科技巨头。 
是为了反抗那些肆意印钞稀释你劳动成果的中央银行。
是为了反抗那些上个币就要收你几百几千万的交易所。

所谓的“低效率”（Gas费、私钥管理、节点确认），是我们为了“公平”和“主权”所必须支付的代价

反抗在前，效率在后
自由在左，激励在右"
2001225989846872549,Wed Dec 17 09:40:31 +0000 2025,17,11593,0.257,否,"这里有个bug 
假设这个说可以帮忙搞定上币安的就是内部的人呢？你该不该信？

作为一个项目方（尤其是后付），你当下的最优解其实还是相信“宁有其事”（除非你真的了解流程），即使你做的事是对的，因为当你啥都不知道的时候，你会为了提高上所的概率做任何事情

你说举报？要是上了的话，你举报来干嘛？你要是没上的话，那你去举报来干嘛？（没付钱）

我听到的中介说自己里面有人？哎 你说那我给给黑名单

中介嘛？换了名字还是一样芬芳

攘外必先安内 - 看起来这次的杀鸡儆猴还没结束呢～"
1913791489500696942,Sun Apr 20 03:07:02 +0000 2025,19,5316,0.257,否,"推上有好多不同类型的交易博主，每个人都有自己的三板斧，门道和擅长的领域，

看k线趋势的 @Paris13Jeanne @CryptosLaowai  , 有看机制的 @thecryptoskanda , 有看宏观的 @phyrexni  @CryptoHayes , 有看链上的 @cishanjia @wolfyxbt , 也有玄学的 @kunlunstar   看事件驱动型的 @dotyyds1234 @brc20niubi  看市场情绪和市场情报的 @Elizabethofyou 等等 - 反正各式各样的都有，唯一的共同点就是深耕

我从17年就跟交易所打交道（亚洲/欧洲/美国/拉美，离岸/合规，白/黑/黄种人），自己也做项目，所以对交易所的公告和项目方发的信息比较敏感，加上喜欢看一下历史类的书籍，就逐步形成了“事件驱动型”的交易体系

比如昨晚动静比较大的 $voxel, 在4月10日的时候就出现在binance 的delisting投票里，当时市值只有不到10m，然后昨晚看到binance出的一个关于调整资金费率的公告（从8-》4-〉2），24h的费率达到24%，而且voxel当时的市值不到15m，我就知道机会来了，睡前做了一波多仓就跑了

今早看到趋势还在上涨，估计是要庄家要集体扎空大家，所以就开了个多仓，还能吃费率，吃了个早餐回来发现果然涨了不少。

我不是要说自己有多厉害，交易有多牛，事实上我也是小韭菜一名；只是想说一个事情，就是只要找到自己擅长的领域去深耕，知道自己赚的是什么钱（我这种就是短时的信息差），找到适合自己的交易方式，不影响生活，睡的了觉。

昨天热议的abcde，我个人是感觉不是他们做错了什么，就是单纯的没找到适合自己属性的投资模式而已，只要不下牌桌，还有担当，一切都好说。

p/s：发稿前已经平仓，无利益相关。"
2007468100837609642,Sat Jan 03 15:04:26 +0000 2026,37,13214,0.257,否,"有钱才能使鬼推磨，你把钱烧了，那谁来推磨？

你去 bnbchain base lighter poly etc… farm不是因为他们烧的多，而是你知道他们手里有钱，有钱=有可能能搞事= 大家可能有的赚

有了这个情绪，二级才有波动的源动力

nvidia破万亿不是因为回购，而是因为兜里越来越有钱

至于他分不分，对于二级来说，根本不重要

上个周期的交易所说自己要burn token做通缩是因为token原来就在自己手上，是一个市场营销费用

你别当真啊"
2100513727883665906,Thu Sep 17 09:14:33 +0000 2026,24,5278,0.25,否,"感谢各位老板的抬爱和支持，token 2049期间Danny的 #stockperps substack书友会的赞助商、合作方、地点等都已经确定好了

没想到这么多人有兴趣一起搞搞～ 

各位substack尊贵的付费用户们，这几天可以留意下邮箱哈～ （注意：不是每一位付费都会收到邮件哈，所以不要因为想参加所以来付费，真心不保证）

细节之后补上～ 我只能说这次的安排十分炸裂，必定是token 2049独一份的边会

从合作方、活动选址、活动主题、甚至酒水都非常的有讲究 0·0 

现在要想的是，分享会上要爆个什么料才能不枉费大家的期待 🤣"
2051189147545825376,Mon May 04 06:36:16 +0000 2026,15,6862,0.25,否,"盘主这个问题问得好

前置条件：
首先你在pancake上有个底池，在alpha的项目至少都有个20万美金的流动性（属于沉默成本）- 这个是listing bn alpha的硬性要求，如果你连这个都没有，估计就离下架不远了

其次是有个perp交易对， @Aster_DEX 就足够了（没有的话，我们一起努努力）

成本：
每个项目方因为赛道，上的所，流动性，流通盘，市值也稍微有所不同

一般来说，对于市值mc（不是fdv啊）500万到1000万的项目，投入大概是市值的百分之五到七的token

有兴趣的小伙伴可以来聊聊哈"
2023061744038694940,Sun Feb 15 15:48:01 +0000 2026,20,6992,0.25,否,"考考大家，你们知道近20年来中文农历新年歌曲的大都产自哪里吗？

a，中国大陆
b，台湾
c，马来西亚
d，加拿大
e，印尼

等灯登邓～

很多人可能以为是台湾，毕竟那里发片的产业比较成熟，但是其实：

答案是c，马来西亚 - 各位是不是没想到～ 
近两年来，每年产出近100+首“新年歌”（贺岁歌曲） —— 出猫山王之外，被尊称为地表最强新年歌产地

就是这么一个只有700万华人人口的国家，居然每年产出这么多首新年歌曲+mv ，你说真的是大家都喜欢听新年歌？别傻了孩子，华商是最抠的。。。

其实答案就在时间点+商业模式上 - 因为贺岁歌曲是马来西亚本土华人艺人最容易找到“赞助的”（所谓的要就不开张，开张吃一年）

恰好企业的老板是华人、恰好年尾（农历新年在年头）还有剩余的市场预算没花完、恰好新年歌的门槛低（成本不高，没什么技术含量）、恰好华人在新年期间最舍得花钱、恰好马来西亚的商场都需要更换歌单、恰好老板们出去庆功宴、赞助会的时候需要有个排场.... 

兜兜转转，就是各种凑巧 —— 这个跟listing一样，就是有政策，有风口，有标准，有商务，有叙事，有收入等等 - 就是这么凑在一起，你说换了一个时间来，还行不行？换一个人来，还能不能？

对不起，很多时候就是没赶巧 - 岁岁年年花相似，年年岁岁人不同，很多时候，错过了就是一眼万年

昨天的船票登不了今天的船；今天播下的种子也未必长成后天的鲜花，不变的是：鲜肉终会变成腊肉

不把listing当成大满贯和目的地才是唯一解

最后分享一个，我觉得今年最有新意的马来西亚新年歌，来自namewee黄明志的《马来西亚的新年》

https://t.co/slhjNo9ToO

看看大家能听出用了多少种语言吗？ 🤣

当我们在说中文，你确定你的中文和我说的是一样的吗？"
2092145379127198168,Tue Aug 25 07:01:43 +0000 2026,12,5868,0.25,否,"这不是金融危机，是账单 ～Druckenmiller

Druckenmiller（应该算是Bessent的前老板？师傅？）在wsj发了一遍关于近期 Bessent 用国债回购去压长端收益率的时评

全文非常犀利，我按Nick的节选翻译成段子：

“小贝啊，咱哥两，都谁跟谁，就别tm把温度计的摄氏改成华氏，假装自己病好了。”

劳资叱咤市场五十年，信的东西很简单：市场知道的事情，比任何委员会都多（aka 就是财政部知道的也就这样）。价格就是市场给决策者递的小纸条。

而美国30年期国债收益率，大概是全世界最重要的一张小纸条。

现在美国财政已经没几个人敢管了，债券市场算最后一个敢上门催债的。

结果收益率一涨，财政部跑出来做回购，想把利率压下去。

你每人为压低1个基点，实际上都是在给华盛顿的拖延症买单而已。

国债回购就老老实实干它原来的工作：处理一点老券流动性，按季度融资计划提前公布，固定时间、固定规则。不要哪天30年收益率冲上去，就临时跑出来救火。

该发长期债就发长期债。

市场要5.5%才肯借你30年，那就付5.5%，你就别瞎搞

这不是金融危机，这是账单。

美国政府借了这么多年钱，现在债券市场只是把账单推到桌面上：

“先生，这是您过去几十年消费的总额，麻烦买单。”

真想让长期利率下来，不是去跟债券交易员斗法，也不是财政部自己下场接盘。

就一件事：

少花一点，少欠一点，把 primary deficit（基本财政赤字）处理掉。

不然你今天回购国债压收益率，就跟一个人信用卡爆了以后，解决方案不是少消费，而是把催债电话调成静音而已。"
2091068869918269871,Sat Aug 22 07:44:03 +0000 2026,20,29601,0.25,否,"今天听一个博主评价恒大

比较深刻的一句是： 
权力集中程度度决定了腐败的严重程度

当一个机构是一言堂的时候，基本上底下的腐败情况会非常可怕

举个例子：恒大的内部系统有个叫供应商库的东西 - 就是各级的分公司只能在这个库里挑选供应商

聪明的你估计就想到了- 那入库的油水可就大了… 肯定很多人想办法交钱入库

集团这里也想到了这个可能性， 所以在入库的申请会规定各式各样的手续，类别，规模甚至地方，籍贯，创始人星座（？！）

结果你猜怎么着- 一查下去，后面都是同一个老板"
2049769615371505703,Thu Apr 30 08:35:33 +0000 2026,23,20923,0.249,否,"看着今天大家都在讨论的 $space ，真的感慨这个圈子的信息差好大的…. 你们在x上喊有啥用啊… 去报警有啥用啊？ 

上币标准，注册标准，合规标准，交易标准 - 都是不同的合规规范…

看起来有必要给大家来一篇：《合规周期进化论》

让你们知道一级，二级，交易所眼中的合规是什么样子的？
binance被罚40亿是为了啥？

来，现在征集一下本文的研究经费，有要赞助的吗？ 🤣"
1906539299660853365,Mon Mar 31 02:49:25 +0000 2025,11,2497,0.232,否,"首先海外负责人是to b和to g，而是不to c，所以对于一般交易员/散户的存在感不强。
其次你很少看到所谓的listing manager出来晃悠，要原因是：合规，次要原因是没有必要
1. 他们不能跟项目方走的太近，要不然就会发生xxx跟xxx见面，所以xxx上币

cb和upbit最怕的不是上错币，而是被监管机构认为有猫腻/勾结/贿赂

2.他们躺着就能赚钱，第一步是怎么不犯错，第二步才是怎么扩张"
1896762820051808705,Tue Mar 04 03:21:11 +0000 2025,3,1052,0.225,否,"Some time ago, @cz_binance mentioned that he generally has a good sense of people (but it takes time to assess them). Seeing what happened @cronosapp  https://t.co/rlGMPZkz7O, I can’t help but be amazed.

To understand the backstory, we have to go back to their origins: MONACO ($MCO)—an old project from the 2017 ICO era that started as a payment gateway with crypto cards as its core offering. In 2017/2018, it had a glorious debut, getting listed on all the major exchanges, including @binance, @Official_Upbit, @CoinbaseExch, @BithumbOfficial, and @okx.

By the second half of 2018, they announced a rebranding from Monaco to https://t.co/sSsFS90z8x (reportedly spending a huge sum to acquire the domain, with PR campaigns to back it up). By the end of 2018, they launched a new token called $CRO under the https://t.co/sSsFS90z8x ecosystem narrative, and it made quite a splash, getting listed on major exchanges in China and Korea. (At this point, https://t.co/sSsFS90z8x had not yet announced its plans to enter the exchange business.)

One thing that left a strong impression on me was that in October 2019, CRO was listed on the top two Korean exchanges, and within a month, https://t.co/sSsFS90z8x announced its plans to launch an exchange. The people responsible for listing CRO on those exchanges were furious—almost flipping tables. It was truly a stealthy maneuver.

Fast forward to August 2020, https://t.co/sSsFS90z8x announced that MCO would be merged into the new $CRO ecosystem. I don’t remember the exact exchange ratio, but MCO holders only received a tiny fraction of the total CRO supply, which caused an uproar in the community. I personally suspect that this move was a ""backdoor listing"" strategy to get CRO listed on Binance, since CRO was booming at the time (market cap in the top 20, with one of the highest daily trading volumes). If CRO got listed, it would basically become a money-printing machine. But @binance didn’t fall for it and delisted MCO after the token swap ended in 2021.

Another interesting episode happened in February 2021, when https://t.co/sSsFS90z8x officially announced that, to embrace decentralization and support the launch of @cronosapp, they would burn 70% of CRO’s supply (which, of course, implies they had an enormous stash of tokens).

And now, four years later, https://t.co/sSsFS90z8x has announced that they need to ""re-mint"" the burned tokens to support their ETF plans. Of course, it’s still in the voting phase, but given the node distribution, well… you get the idea.

Sometimes, you just have to admit—@cz_binance really has a knack for reading people. A single leaf reveals the coming of spring.
#cro #Cryptocom"
2029516373777637552,Thu Mar 05 11:16:24 +0000 2026,6,3788,0.225,否,"如果说经济制裁是导火索，那么腐败到家的制度才是根本原因

给大家猜猜伊朗🇮🇷境内在高峰期内国内对美元汇率多少种汇率？

直接说答案吧：8个

不同的事务对应不同的汇率…

这种巨大的官方汇率与黑市汇率之间的差额，构成了人类经济史上罕见的制度化套利空间。在2024年初，NIMA汇率与黑市汇率之间的差距高达52%，这意味着任何被迫在NIMA系统中结汇的出口商，其实质上被剥夺了一半以上的资产价值。

相反，拥有政府高层人脉、隶属于伊斯兰革命卫队（IRGC）的准国营企业或特权寡头，可以轻易通过虚报进口发票（例如谎称进口救命药品或工业机械），以极低的优惠汇率（如280,000里亚尔）从央行骗取数以亿计的美元外汇。

随后，这些企业根本不进行任何实体货物的进口，而是直接将这些美元拿到黑市上以1,600,000里亚尔的市价抛售，瞬间攫取高达数倍的无风险暴利。

这种汇率双轨制和Trade Misinvoicing正是导致伊朗实体经济严重贫血的根源。

据伊朗议会经济委员会成员Hossein Samsami披露的数据，从2018年至2025年中期，竟然有高达950亿美元的非石油出口收入“从未返回过伊朗”。

央行数据显示2018至2024年间约800亿美元通过外贸渠道流失，而私营部门仅占外贸总额的15%，那剩下的85%去了哪里？！"
1947944218447823290,Wed Jul 23 08:57:47 +0000 2025,6,2178,0.225,否,"这几天貌似写了太多交易相关的内容，大家估计都快忘了这个账号其实是一个“段子手号” 🤣😂

今天要跟大家分享的是上周刚通过的天才法案 Genius Bill

抛开监管、合规、储备、政治、美债等等大家“耳熟能详”的因素，Genius对稳定币的“确权”意味着什么呢？

在我看来，Genius在做的事情就是“水”化美元

看之前潮汕钱庄的老朋友可能都知道：“钱庄之道，不在结算，在于流通。”意思是说，掌握资金的流动性权力，远比掌握一笔单次结算更有价值。

把“钱”当成“水”。水往低处流，流动的水会自己往下流动、往每一个缝隙流动、往生活的方方面面流动、往每一个价值洼地流动。

但是这次咱们换个视角，这次从西班牙无敌舰队的角度出发

感兴趣的朋友，今晚新加坡时间8点半，敬请期待

《西班牙无敌舰队的""银元“殖民之道：Genius法案如何“水”化稳定币重构美元殖民体系》"
2033143012507935120,Sun Mar 15 11:27:22 +0000 2026,18,40008,0.2,否,"按照偶对以色列和川普的理解 - 
3月17-18 会有一轮停火协定的迹象

19-20会有个会谈还是隔空对话，可能还有个中间人出来维稳啥的

3月21日亚洲时间的凌晨或中午估计又会一轮大规模袭击

先猜到这里"
1971208713622143192,Thu Sep 25 13:42:35 +0000 2025,5,2789,0.182,否,"不是现在链上的新晋meme不香了，只是meme把自己搞成了vv币，在cex不接盘（上币），管你什么公平发射/叙事都是苍白无力的….

不是现在的vc币香了，只是cex把meme庄币压缩流通量的那套用上了，要什么公平发射，要能拉盘…

虽然最后大多都会浇给，但是至少tge前期项目方/vc没办法走掉，cex一看，你也没收益，就准了…"
1937399381575237754,Tue Jun 24 06:36:22 +0000 2025,2,3391,0.182,否,"@YeruiZhang 我说一个远古时期的都市传说
有人当时还说sei是某个大所的亲儿子（后来知道不是）... 因为据说韩所的上币是某个大所的领导直接联系的

据说当年的去中心化nasdaq就是该大领导的手笔之一

还有一个神奇的事情，就是当年某大所刚开始做钱包业务对接公链的时候，第一阶段支持3个链之外，sei赫然就在其中"
1992806167979155726,Mon Nov 24 04:03:09 +0000 2025,3,906,0.175,否,"@_FORAB 嗯 据传之前的listing和research骨干都打散进入了“公链”和“稳定币”这两个新项目（BU？）

不得不说 @GoKiteAI 的时间点踩的很好"
1971948383582724186,Sat Sep 27 14:41:46 +0000 2025,9,4265,0.175,否,"我就说几个好玩的

1. 不要说listing，连post listing的人都不能出去参加项目方的聚会，越核心越是如此，当然老大除外

2.所有对外口的人的tg （以前是slack）都是被监控的

3. 理解提名权和决定权的分工和区别

4. 接下来大概率打的是稳定币

5. 指标是有的，压力也是有的

就瞎写，不是真的"
2082787944931443194,Thu Jul 30 11:18:37 +0000 2026,1,661,0.175,否,"@Zac_labs 有个小伙伴靠北道：

纽约最大的问题是，政策限制售价 + 政府补贴房租，这种社会主义政策很难成功，相当于特权经营，很难不造成低品质、权力寻租、供应不足、提高税收，最后一地鸡毛"
1941137982792384571,Fri Jul 04 14:12:14 +0000 2025,3,120,0.175,否,"@portal_kay @thecryptoskanda 说一句感伤的，合规的确定性也只是在祈祷公权力的执行力和事后的慈悲

很多case就算抓到了人，收缴赃款，也回不到受害人手里了…"
2099862356151112180,Tue Sep 15 14:06:13 +0000 2026,17,5968,0.157,否,"看起来是时候再来一篇《上币中间商的周期进化轮》了 🤣

这不比什么妖币怎么操纵来的精彩啊？！ https://x.com/agintender/status/2023367372204282319"
1922898955945246860,Thu May 15 06:16:51 +0000 2025,5,5090,0.157,否,"我去 还真的有人愿意v我50
点赞多的话
我一会儿说一点关于近期项目方上币listing的fun fact

应该是中文圈第一个关于这个的讨论"
2023986885211590758,Wed Feb 18 05:04:11 +0000 2026,18,5575,0.15,否,"省流版

我在这篇文章里把行业的listing按牙齿的生长过程分成了四个阶段（直接看图吧 🤣） https://t.co/KTk7paeld3"
1887862893137555564,Fri Feb 07 13:56:03 +0000 2025,4,2520,0.125,否,@colinwu 下次跟我们开个space listing有一堆破事可以说
