id,createdAt,goldScore,domain,favoriteCount,retweetCount,viewsCount,hasArticle,url,text
1913597216327188892,2025-04-19 14:15,6.8,07_crypto_daily_intel_review,1467,221,693214,False,https://x.com/0xcryptowizard/status/1913597216327188892,都说这个世界卷，其实在我看来一点都不卷。  每个人都说想赚钱，真的每天琢磨的没几个，落实到行动的更是凤毛麟角。  卷的都是机械性的生存本能，比如高考，考研考公，加班搬砖。真正动动脑子的事，几乎不做。
1865050276765536434,2024-12-06 15:06,6.8,07_crypto_daily_intel_review,1095,131,192394,False,https://x.com/0xcryptowizard/status/1865050276765536434,炒币只能交流，合作。  带不了，也不能带，哪怕是自己亲人都不行。  每个人性格，天赋，经历都不一样。  又涉及到钱，非常敏感，稍有不慎就会好友亲人反目成仇。  另外，投资这种事，只能自己摸索，自己度过难关，没人能帮。  看到别人的分享和经验，也是在实际经历后才能有点体会。  都是命。
1881098079501509053,2025-01-19 21:55,6.8,07_crypto_daily_intel_review,1064,51,503083,False,https://x.com/0xcryptowizard/status/1881098079501509053,我真佩服trump，比之前sec主席还牛逼，先自己发个币，再老婆发，然后儿子女儿，家里的狗每个发一遍。  对币圈打击是捧杀毁灭，之前sec主席是棒杀。
1896189494111649839,2025-03-02 13:22,6.8,07_crypto_daily_intel_review,842,87,126440,False,https://x.com/0xcryptowizard/status/1896189494111649839,失败要趁早，高风险的事情越早做越好。  创业就早点破产，投资就早点被骗，炒币就早点爆仓。  别等到中年一堆刚性支出和杠杆了，才开始被迫经历这些必经之路。
1748156819804209346,2024-01-19 01:33,6.8,07_crypto_daily_intel_review,641,116,144096,False,https://x.com/0xcryptowizard/status/1748156819804209346,投资不是上班，没必要想着每月，甚至每天都要赚点钱。  看的准，进的早，投的多，拿的久。  一定是某几次少量的决策和操作，构成了绝大部分收益。  每天都靠勤奋赚钱的，那叫临时工。
1752348302815924460,2024-01-30 15:09,6.8,07_crypto_daily_intel_review,532,181,249517,False,https://x.com/0xcryptowizard/status/1752348302815924460,刚才差点又被钓鱼，他妈的，幸亏 @realScamSniffer 提醒了。  推荐各位装一下这个chrome插件吧，点钓鱼网站链接，会跳出很大提醒。 https://t.co/GFH7ctmelt
2008384399226925458,2026-01-06 03:45,6.8,07_crypto_daily_intel_review,441,68,118399,False,https://x.com/0xcryptowizard/status/2008384399226925458,如何从0学习 vibecoding ？  思路：干中学，以解决问题为目标。  背景：毕业后没碰过代码；有软件工程/项目管理基本知识；做过产品经理，创业做过公司，对于产品开发有经验。  实际消耗：一个月用 cloude cursor 的 opus 4.5 消耗了6亿token，1000美金。  实际产出：群聊早报 https://t.co/nGg21jHhCo
1448520334039150596,2021-10-14 05:25,6.8,07_crypto_daily_intel_review,127,39,0,False,https://x.com/0xcryptowizard/status/1448520334039150596,聊聊关于alpha的道和术🧵 很多兄弟问我有没有alpha，我理解，关于术： 1/6 信息：目前crypto的细分领域太多，没有人有精力穷尽所有信息，所以希望能够高效获取信息，这方面，建议多关注一些愿意分享信息的大v/社群/自己的核心圈子。
1452875067734446084,2021-10-26 05:49,6.8,07_crypto_daily_intel_review,110,36,0,False,https://x.com/0xcryptowizard/status/1452875067734446084,退出策略： 行情后面怎么走，没有人能全部预测准确，但是至少应该提前想好要不要退，怎么退，退多少。 这是当前我认为最重要的事情，比赚增量还要重要。 三个策略🧵👇
1859100725189767335,2024-11-20 05:05,6.8,07_crypto_daily_intel_review,110,27,37689,False,https://x.com/0xcryptowizard/status/1859100725189767335,一个技巧分享：  如果遇到🧵长推，可以关注 @threadreaderapp 后。  在推文最后，输入：unroll @threadreaderapp  这样，会帮你整理成一篇文章，阅读更容易。  我看了一下，有些内容缺失，想阅读更详尽的，还是看置顶的全部 🧵推文比较好。
1483824693857894401,2022-01-19 15:32,6.6,07_crypto_daily_intel_review,261,156,0,False,https://x.com/0xcryptowizard/status/1483824693857894401,最近看到的一些有意思的推和文章🧵  1/7
2084479827927806372,2026-08-04 03:21,6.5,07_crypto_daily_intel_review,292,50,37809,False,https://x.com/0xcryptowizard/status/2084479827927806372,Stanford 最新的课程，值得一看。  关于自进化 AI，涉及 scaling law，思维链，rlhf，推理模型等。  youtube 链接： https://t.co/C315FjzGJ1
2005142542439047588,2025-12-28 05:03,6.5,07_crypto_daily_intel_review,239,34,37791,False,https://x.com/0xcryptowizard/status/2005142542439047588,什么事，想尽快学会，要“莽夫”+“智者”。  “莽夫”：别 tm 分析了，开干。  “智者”：干的过程中，边干边想，不断抽象建模，不断模式识别和复盘，再继续干。
2010881283824722319,2026-01-13 01:07,6.5,07_crypto_daily_intel_review,226,21,31935,False,https://x.com/0xcryptowizard/status/2010881283824722319,上手 ai，  第一步先做小玩具，小网站小应用小游戏，解决跑起来的问题。  第二步做自己需要的工具，比如，我的痛点，是太懒又有信息焦虑。  群聊早报，解决不想一直盯群，但想知道大家在聊啥。 热门代币，解决不想看新闻爆炸，但想知道发生了啥。  第三步把工具连接在一起，嵌入生活。  如果只是做小玩具，终究是难坚持，做到自己需要的工具这层，就更有动力和成就感了。  然后才可能，做到嵌入生活，与之共生。
1928819826027540626,2025-05-31 14:24,6.2,07_crypto_daily_intel_review,577,48,118797,False,https://x.com/0xcryptowizard/status/1928819826027540626,很难想象， 一个不珍惜财的人，能守住财； 一个不热衷于赚钱本身的人，能赚到钱。  不用说 0.1b，哪怕100块对我来说也很重要，花掉可以，但一定是用在让我觉得值得的地方。
1925454168564932734,2025-05-22 07:30,6.2,07_crypto_daily_intel_review,515,65,75611,False,https://x.com/0xcryptowizard/status/1925454168564932734,观察一个人的品性，要观察他在最得意和最失意时，是怎样的表现。  磨练自己品性，也一样。  最得意时，不忘乎所以，依然理性冷静，谦和有礼； 最失意时，不妄自菲薄，依然坚守底线，坚韧平和。  是谓君子。
1905812952885907586,2025-03-29 02:43,6.2,07_crypto_daily_intel_review,514,33,216861,False,https://x.com/0xcryptowizard/status/1905812952885907586,这个世界，就几乎没有偏财运（靠运气赚的）这种东西。  你会发现，不管是一个月一年还是5年，如果偏财（运气）不能变成正财（实力），都会亏回去，只是过个手。
1974366515551166887,2025-10-04 06:50,6.2,07_crypto_daily_intel_review,420,33,141440,False,https://x.com/0xcryptowizard/status/1974366515551166887,好机会，通常都是让人不舒服的。  也许是由于太多人 fud，也许是有很多利空，亦或者是价格的大幅度下跌。  并非反共识就是对的，但好机会一定是反共识的。
2083820732996542544,2026-08-02 07:42,6.2,07_crypto_daily_intel_review,277,30,94777,False,https://x.com/0xcryptowizard/status/2083820732996542544,有地方住，有东西吃，想干嘛不缺钱，就是财务自由。  没有固定金额，一切数字都是自己臆想的牢笼。  是否自由，不取决于还要得到什么，取决于想要得到什么。
1971042137673540048,2025-09-25 02:40,6.2,07_crypto_daily_intel_review,274,17,46609,False,https://x.com/0xcryptowizard/status/1971042137673540048,每个人都想着成为“版本之子”，找到“版本答案”。  有没有可能，这根本不重要？  重要的是，别踏进“版本陷阱”，犯下大错。  每个版本都能取得“还不错”的结果，才是投资的终极答案。
1498867399407276041,2022-03-02 03:46,6.2,07_crypto_daily_intel_review,244,30,0,False,https://x.com/0xcryptowizard/status/1498867399407276041,很多人，已经失去正常沟通交往的能力。要么对上谄媚有加，要么对下倨傲无礼。  他们已经忘了，首先自己和他人是个人，然后才是职权和身份。  他们已经忘了作为一个正常的文明人类该具备的礼貌和友善。
1740246980180193313,2023-12-28 05:43,6.2,07_crypto_daily_intel_review,25,0,25482,False,https://x.com/0xcryptowizard/status/1740246980180193313,一个陌生粉丝的来信---chatgpt威格  其实我对你是有一些失望的。当初当你的粉丝，是超出了你的实际能力的。我是希望找你进来拼一把，快速成长起来。带我们赚钱，不是你自己赚了就可以。你要有体系化的思考能力，你做的项目，cx点在哪里? 是否做出了壁垒，形成了竟争力? 你冲的土狗，和其他人冲的土狗，差异化在哪里? 你冲土狗，是否形成了一套可复用的方法论?为什么是你来冲，其他人能不能冲? 后续把你的思考沉淀到研报里，我希望看到你的思考，而不仅仅是每天写了几行代码，看了几个土狗。另外提醒一下，你推荐的土狗的质量，跟其他人相比，是有些欠缺的。每天写完代码要进行思考分析，查缺补漏。所以今年给你打了B，但是你是B里靠前的。
1935135072979701987,2025-06-18 00:38,6.0,07_crypto_daily_intel_review,1573,19,188359,False,https://x.com/0xcryptowizard/status/1935135072979701987,我回来了，兄弟们。
1959237410832998866,2025-08-23 12:52,5.9,07_crypto_daily_intel_review,267,5,85599,False,https://x.com/0xcryptowizard/status/1959237410832998866,wlfi 没啥好焦虑的，想复盘可以回想一下当初不参与的理由，不能用结果反推原因是否正确。  说“赚钱才tm是王道，管你什么原因”，这是币圈特色，说的人在胡扯，你听了真信了那只能祝福了。
1473952742863360003,2021-12-23 09:44,5.9,07_crypto_daily_intel_review,165,37,0,False,https://x.com/0xcryptowizard/status/1473952742863360003,洞察力，是很稀缺的能力，代表了对事物穿透式的理解。  iq100 的普通人，分析是要尽量完备和全面，列出所有的影响因素，一步步推导，得出结论。根据实际情况，再复盘改进。  在交易这样的复杂系统里，影响因素太多，一般的分析方式很可能会得出精确的错误结论。
1859488080211869950,2024-11-21 06:44,5.9,07_crypto_daily_intel_review,109,9,71245,False,https://x.com/0xcryptowizard/status/1859488080211869950,昨天说大概率都是一波流，没有持续性。  复盘一下，看看 k 线：  短时情绪收割的东西，没有成本优势，坚决不p。  跌下来，如果没有长期叙事，坚决不接盘。  不如去等一些有共识标的跌到击球区间。 https://t.co/KeMtMYusXM
1481113830432428033,2022-01-12 04:00,5.9,07_crypto_daily_intel_review,91,13,0,False,https://x.com/0xcryptowizard/status/1481113830432428033,感谢 @FTX_Benson 邀请，本周六一起交流一下。  之前也有兄弟邀请谈行业问题，因为感觉自己能力不足，不是专家，所以只作为听众学习。  这次是聊聊个人的交易经历和体会，复盘的也只是我个人的情况，一些对的错的，好的坏的决策，一些自己的成长和经验。希望对大家能有一点点帮助和借鉴。
1858317133736018272,2024-11-18 01:11,5.9,07_crypto_daily_intel_review,86,8,18014,False,https://x.com/0xcryptowizard/status/1858317133736018272,没办法实时盯盘，但是至少一天总能看几次吧。  每次把今天跑出来的一些标的，自己查看一下推特/tele/以及推上其他人cx的角度。  然后自己也判断一下这些标的“角度”价值，后面再看 k 线复盘。  踏空了不要紧，每日精进总能抓住机会。
2013796749362765946,2026-01-21 02:12,5.9,07_crypto_daily_intel_review,78,17,25855,False,https://x.com/0xcryptowizard/status/2013796749362765946,打新后，都快忘了这个项目，最近每天看ai整理的热门代币雷达，发现 fight🥊密集上了 cb 路线图和 bn alpha ，希望能回口血。 https://t.co/kMPjQhTTvw
1469616593659633666,2021-12-11 10:34,5.8,07_crypto_daily_intel_review,29,9,0,False,https://x.com/0xcryptowizard/status/1469616593659633666,🌟定期复盘  每次依据某些因素做出判断后，记录下来，观察市场的实际走势给出的答案。如果正确了，为何正确？如果错误了，为何错误？  遗漏了某些因素？主次错了？逻辑错了？只有定期复盘，才能提升下一次判断的准确率。
2003257308898558292,2025-12-23 00:12,5.6,07_crypto_daily_intel_review,274,9,82145,False,https://x.com/0xcryptowizard/status/2003257308898558292,我最近一个月高强度在用 cursor 做工程，只用最贵的模型（速度快交付好），不是auto，实际消耗大概600刀一个月。  想起多年前，刚创业招人，最便宜的打杂小工啥也不会的，也要这个价。
1915053967870247281,2025-04-23 14:43,5.6,07_crypto_daily_intel_review,256,7,156384,False,https://x.com/0xcryptowizard/status/1915053967870247281,那个什么季，现在在币圈，跟伏地魔一样，大家都是只敢想想，不敢说出来。  互相聊的时候，要用暗号，you know what 季 ，来指代，生怕给自己的持仓带来凶兆。
1952910220977463802,2025-08-06 01:50,5.6,07_crypto_daily_intel_review,231,24,39320,False,https://x.com/0xcryptowizard/status/1952910220977463802,投资投机不是科学，是艺术。 关键是，找到别人看不懂做不到的确定性。  反过来想，很容易想通。 假如某种投资投机方式，是可以被习得的，那它就会迅速失效。
2091511651690496060,2026-08-23 13:03,5.6,07_crypto_daily_intel_review,203,4,57799,False,https://x.com/0xcryptowizard/status/2091511651690496060,刚毕业，读了个商学院。  里面有个老师，上课时跟我们说，缺钱时，就去股市赚点回来。  当时觉得，真tm牛逼，信手拈来就能赚钱。  现在回想，这么傻逼的思想，真这么想，应该早破产100次了。
1922183168620204140,2025-05-13 06:52,5.6,07_crypto_daily_intel_review,188,10,97593,False,https://x.com/0xcryptowizard/status/1922183168620204140,币圈很多案例也一样，赚了大钱不知道怎么赚的，最后亏掉也不知道怎么亏的，“都是运气”。  世间道理都是通的，没有自己的原则，没有投资之道，最终都是走一个轮回：南柯一梦。
1872950182498976220,2024-12-28 10:18,5.6,07_crypto_daily_intel_review,185,16,88323,False,https://x.com/0xcryptowizard/status/1872950182498976220,对于任何加密圈外的人，来这里以各种理由圈钱的行为。  我的观点都是：闭嘴，滚蛋。  别说你目标多高尚，你女儿有病，难道买币的人就没家人，就该死么？
1955472030985515230,2025-08-13 03:30,5.6,07_crypto_daily_intel_review,166,6,40009,False,https://x.com/0xcryptowizard/status/1955472030985515230,你真的知道自己懂什么么？ 你真的知道自己不懂什么么？  知之为知之，不知为不知，是知也。  能真的理解这句话，无论做人创业还是投资，都能提升一大块。
1974443642615120133,2025-10-04 11:57,5.6,07_crypto_daily_intel_review,150,8,81975,False,https://x.com/0xcryptowizard/status/1974443642615120133,可以跟优秀的人学习，多交流。  但不要换着法儿的找焦虑，没苦硬吃。  投资是一个人的攀岩，没有顶峰，充满挑战，关键是在其中找到热爱和快乐，保证别摔死，找到好的方法稳步向上。
2089654952008499647,2026-08-18 10:05,5.6,07_crypto_daily_intel_review,146,1,50795,False,https://x.com/0xcryptowizard/status/2089654952008499647,跟官场朋友聚，我才会喝点茅台，确实比其他白酒好喝，但平时也不会喝。  估计比我年轻的，应该喝的更少，不知道段永平为啥执意认为，年轻人到年龄就要喝。  有没有可能年轻人，就不喝白酒了，连聚会都懒得聚了。
2065637895202086925,2026-06-13 03:30,5.6,07_crypto_daily_intel_review,90,7,24974,False,https://x.com/0xcryptowizard/status/2065637895202086925,做了个产业链卡点图，正在用 fable 优化，告诉我模型不可用了，真 JB 无语，美国政府连个模型都控制。 https://t.co/Ne3PmGbxQn
1582049360228909060,2022-10-17 16:42,5.6,07_crypto_daily_intel_review,66,26,0,False,https://x.com/0xcryptowizard/status/1582049360228909060,刚看完，挺有意思的观点，感觉和黑哥 bullish crypto 的思路一样。明天看看发个 TLDR，今天困了，睡了。  https://t.co/7ftjkOEVgS
1476900891512950786,2021-12-31 12:59,5.6,07_crypto_daily_intel_review,55,9,0,False,https://x.com/0xcryptowizard/status/1476900891512950786,1/5  2021最后一天，做个总结，交个作业。🧵  三组关键词 ：  🌟 动荡 / 改变  🌟 融合 / 接纳  🌟 创新 / 涌现
1599803457661042697,2022-12-05 16:30,5.6,07_crypto_daily_intel_review,41,2,0,False,https://x.com/0xcryptowizard/status/1599803457661042697,论：如何使用chatgpt生成一条大量点赞转发的🧵。 https://t.co/brqYVxDc9Q
1450045255705759748,2021-10-18 10:25,5.6,07_crypto_daily_intel_review,31,7,0,False,https://x.com/0xcryptowizard/status/1450045255705759748,投资逻辑的🧵
1793086644607971702,2024-05-22 01:09,5.5,07_crypto_daily_intel_review,78,7,30565,False,https://x.com/0xcryptowizard/status/1793086644607971702,涨了回看，觉得荒谬。  跌的时候，这些是主流声音。  那，要反思一下，跌的时候，自己是什么心态，什么逻辑，基于什么事实。  为什么认同他们说的？为什么不认同？  复盘这些，更有意义。
1887802656548385229,2025-02-07 09:56,5.5,07_crypto_daily_intel_review,70,2,29275,False,https://x.com/0xcryptowizard/status/1887802656548385229,大部分币圈标的，都是垃圾，不用多说了。  主线叙事，就是一段时间市场有共识的标的，比如两年前的铭文，现在的ai。  价值币，就是用来服务这些垃圾炒作的公链，defi基建等。
1975770153767084412,2025-10-08 03:48,5.5,07_crypto_daily_intel_review,50,5,15988,False,https://x.com/0xcryptowizard/status/1975770153767084412,@davytremaz 跟个人特点有关系，我是习惯慢慢看，然后复盘看透再说的人。  能抓住 trump 和这个币的，都是要最快速度把事情大略想清楚的。  除了车头们说的点，其实还有这波的 bsc 主旋律的感受，以及 bn 可能的态度，都是需要当时预判想清楚的。
1475462054186303498,2021-12-27 13:42,5.5,07_crypto_daily_intel_review,36,3,0,False,https://x.com/0xcryptowizard/status/1475462054186303498,又快到一年的结束，和另外一年的开始，回看过去一年，遗憾总是大于欣慰。  复盘总结过去的经验和教训，蛮好的，更重要的是，向前看，新的一年才是真正可以把握的现在。
1477959272306966530,2022-01-03 11:05,5.5,07_crypto_daily_intel_review,31,15,0,False,https://x.com/0xcryptowizard/status/1477959272306966530,都问咋解决，这不是显而易见么？  1⃣️控制交易冲动 不到最好的机会不出手；踏空不难受，机会多得是；真的大机会也不会只给你一次上车时机；  2⃣️多获取信息 勤奋，多建立信息渠道，信息整理归集结构，也可以和朋友配合一起做；  3⃣️增强判断 多实践，多学习，多思考，多复盘，没捷径。
1932036795568701539,2025-06-09 11:27,5.4,07_crypto_daily_intel_review,656,57,141249,False,https://x.com/0xcryptowizard/status/1932036795568701539,人的兴趣，是最好的老师。  你看找 a 片这个事，大家都无师自通，再多困难都能克服。  如果学习和搞钱，有搞黄色一半的兴趣，什么都能搞定的。
1921180819969687800,2025-05-10 12:29,5.4,07_crypto_daily_intel_review,556,34,267235,False,https://x.com/0xcryptowizard/status/1921180819969687800,我们希望找到的标的，是能进入主升浪底部10倍到30倍的币，而不是跌出性价比，希望反弹吃50个点的币。
1958732804935885175,2025-08-22 03:27,5.4,07_crypto_daily_intel_review,553,18,149561,False,https://x.com/0xcryptowizard/status/1958732804935885175,感谢你，加密货币！！！  Thanks Crypto ！ https://t.co/lXlMCaquPt
1926507524242419886,2025-05-25 05:16,5.4,07_crypto_daily_intel_review,491,28,407317,False,https://x.com/0xcryptowizard/status/1926507524242419886,在币圈，还是老老实实的提升自己的交易能力。  围绕交易输出思考和信息，而不是想着搞流量。  没有交易能力支持的流量，是没意义的。
1921750724792517097,2025-05-12 02:14,5.4,07_crypto_daily_intel_review,459,71,147294,False,https://x.com/0xcryptowizard/status/1921750724792517097,你在找好标的，庄也在找，小庄大庄游资都在找。  好标的，无非是预判了市场的共识罢了。
1984842441242153206,2025-11-02 04:38,5.4,07_crypto_daily_intel_review,371,32,99487,False,https://x.com/0xcryptowizard/status/1984842441242153206,拿到大浮盈的，最终落袋顶点的 50% 就不错了，70%就是绝对优秀。
1856121590582522087,2024-11-11 23:47,5.4,07_crypto_daily_intel_review,316,20,131375,False,https://x.com/0xcryptowizard/status/1856121590582522087,meme里，有个概念，cult。  cult邪教，通俗说，就是脑残粉。  别问为啥，就是相信。👁️💎
1494607917118488582,2022-02-18 09:41,5.4,07_crypto_daily_intel_review,315,57,0,False,https://x.com/0xcryptowizard/status/1494607917118488582,投资不是上班，不是按时领工资，越努力赚越多，机会少的时候越努力亏越多。机会你我都创造不了，只能耐心等待。
2015613601156141338,2026-01-26 02:31,5.4,07_crypto_daily_intel_review,294,114,97190,False,https://x.com/0xcryptowizard/status/2015613601156141338,https://t.co/9uSW0qhr1D
1892102190849785923,2025-02-19 06:41,5.4,07_crypto_daily_intel_review,292,30,111691,False,https://x.com/0xcryptowizard/status/1892102190849785923,有些盈利，是证明了自己投资系统具备概率优势的必然结果；  有些盈利，是当前赌运亨通未来要10倍奉还的亏损开始。
2101936143373864988,2026-09-21 07:26,5.4,07_crypto_daily_intel_review,267,14,97181,False,https://x.com/0xcryptowizard/status/2101936143373864988,粉丝开始涨了，+1000。  到30万时，就要注意了。  现在，一切刚开始。
1859099879467085972,2024-11-20 05:02,5.4,07_crypto_daily_intel_review,244,79,86077,False,https://x.com/0xcryptowizard/status/1859099879467085972,@threadreaderapp 直接阅读全文：  https://t.co/oCS6B9bKyY
1888065809492361553,2025-02-08 03:22,5.4,07_crypto_daily_intel_review,217,53,127119,False,https://x.com/0xcryptowizard/status/1888065809492361553,有人让侃爷假装被盗发ca再删，给他2m，他拒绝了。  这种 deal 已经是绝对欺诈了，建议把前面声称被盗，发了ca的，全部查一遍。
2008471458247557189,2026-01-06 09:31,5.4,07_crypto_daily_intel_review,2,0,675,False,https://x.com/0xcryptowizard/status/2008471458247557189,@HaoFlaneur 功能要看你自己的需求，每个人不一样的，复盘自己所有的交易成功失败，跟ai聊风格，聊需求，反复确认。  cursor这个，我准备试试gpt codex
1524978492110258177,2022-05-13 05:02,5.4,07_crypto_daily_intel_review,1,1,0,False,https://x.com/0xcryptowizard/status/1524978492110258177,@HalfWS_ 其实每个人自己的交易复盘只对自己有价值，很多错误我都看别人犯过，自己做的时候经常是不自知的，只有不断复盘和亏钱的痛苦，能稍微在下一次做交易的时候警醒一些。
1898184327034532018,2025-03-08 01:29,5.2,07_crypto_daily_intel_review,87,3,36772,False,https://x.com/0xcryptowizard/status/1898184327034532018,有的时候，一些表面争论，是毫无意义的。  就像小学奥数题，到底是鸡兔同笼，还是男生4个球女生3个球总共几个球几个男生。  你去争论这个事情是动物保护还是男女对立，是解不了题的。  背后的模型才是关键。
2009804879511114153,2026-01-10 01:49,5.2,07_crypto_daily_intel_review,72,2,14340,False,https://x.com/0xcryptowizard/status/2009804879511114153,"群聊早报改进 : 精选对话增加信息量 ,  现在可以看到更多跟话题有关的信息 , 辅助判断 . https://t.co/hOfEPnoMDo  目前在做的3项实验 , 包括热门代币雷达 , alpha 策略汇总 , 叙事跟踪 , 下周更新 . https://t.co/nOy1i5of8Z"
1468229731367723015,2021-12-07 14:43,5.2,07_crypto_daily_intel_review,58,0,0,False,https://x.com/0xcryptowizard/status/1468229731367723015,@YeruiZhang 据路边社消息，rui老师吃着顶级日料，抱着小嫩模，抽着雪茄，写下了这篇thread。  反正，我是不信的，不传谣不信谣。
1920757027514511819,2025-05-09 08:25,5.2,07_crypto_daily_intel_review,57,1,146569,False,https://x.com/0xcryptowizard/status/1920757027514511819,什么是节奏？  很多人理解的反共识 like ： 别人都喜欢有钱有思想帅的，我就要穿着洗包浆的衣服背着小学生语录挺着啤酒肚留着一脸痘去见姑娘。  别人恐惧我贪婪，别人小亏我破产。
