id,createdAt,goldScore,isMilestone,hasArticle,favoriteCount,retweetCount,replyCount,viewCount,text
2018317070690361800,Mon Feb 02 13:34:22 +0000 2026,10.0,False,False,172,23,25,118284,如果本轮周期@saylor依然可以活下来 那么mstr就是你下轮周期可以加杠杆btc的标的  最近爱泼斯坦萝莉岛事件，爆出来一推美国上流人士的肮脏，不知道的可以去搜索下。  爱泼斯坦对Saylor的评价：在现场几乎不说话、很诡异、社交笨拙，只反复提自己的游艇要去戛纳。 Epstein 圈子里的公关阿姨觉得 Saylor 太诡异、太没社交感、像嗑药的行尸走肉，连敲诈他都不知道从哪下手。  以上反而证明 Saylor的人品很好，而且Strategy开始搞比特币微策略开始，历史上只有一次小规模出售比特币是2022年12月卖了704个，还是被股东逼的，偿还部分贷款，之后一个没卖。 所以这轮周期低点，只要Strategy没啥事，如果你想配置一部分无风险的杠杆，可以选美股的mstr，看图一本轮mstr跑赢比特币多少倍。
2058513233468887219,Sun May 24 11:39:34 +0000 2026,10.0,False,False,532,40,113,99827,很多人都让我去写点我很多年前小资金如何赌到大资金的经历，其实交易除了努力还是要看天赋，看你敢不敢赌，挣到钱以后敢不敢收手不赌，我称之为赌商吧。  我18年5月在bitmex玩比特币合约，一周就可以把1个比特币到21个比特币，后面各个交易所出了usdt合约，我一个月就可以一万刀到五十万刀。 有些东西就是天赋，只要我看过的k线，我可以清晰的记得长啥样发生啥事，所以一旦我遇到什么k线，什么事件，我的金融直觉会反应的特别快。  你觉得我的交易能力和天赋很牛逼了对吧，我玩贵金属，大行情出现的情况下，一个月十万刀到一百五十万刀。 你去看看枯木逢春，不需要大行情一两周就可以一百多万刀，我觉得没啥行情，人家照样赚的起飞，有些东西是降维打击。 你觉得老恶魔很牛逼，两年一千万刀，矿工只需要一天一个单子。 这个世界永远是人外有人，天外有天，你不需要羡慕别人的，做好自己的就可以了，学会知足。  我也很想写一点小资金如何做大，杠杆合约，美股期权也好，这些高倍赌法我太熟悉了，只是没办法写，写出来就是引导你们去赌。 这是幸存者偏差，我曾经高杠杆赢下来了，如果我没有提现盈利，持续高杠杆必死。 就算我写出来小资金如何赌，不是每个人都有这个能力的，90%人看完依旧是亏，能有一个跑出来都不错了。  后面我有钱以后为了保持良好的睡眠，让自己不是一个只会赌的机器，多享受生活，已经放弃了很多短线的机会了，但是如果你们处于小资金，你觉得你性格适合高杠杆，你还是要尝试去赌的，只是这东西我教不了，有些需要你自己去悟，拿钱亏出来的，这条路每个人的性格不一样，走出来的路也不一样。 你想要挣多少钱就要承受多大的风险，根据你的性格，去选择适合自己的方法。
2080647302126150092,Fri Jul 24 13:32:28 +0000 2026,10.0,False,False,149,12,100,86276,黄仁勋来X了，发表了第一篇推文  文章主要表达了六层意思：  1. 把开放权重类比为早期的开源软件 文章认为，互联网的发展依赖 Linux 等开源软件。类似地，美国未来的 AI 竞争力，也不能只依赖某一家最强的封闭模型，而要依赖一个广泛、开放、可扩散的生态。 其逻辑是： 更多人可以使用底层技术 更多企业可以开发应用 成本下降 技术扩散到制造、医疗、农业、教育和中小企业 美国整体 AI 生产力提高  2. 降低企业使用 AI 的成本  企业不需要从零训练模型，也不必每次都支付最昂贵的前沿模型 API 费用。 可以把不同模型放到不同任务中： 复杂研究使用高性能前沿模型 客服、分类、数据提取使用小模型 涉及隐私的数据在本地运行 特定行业模型进行内部微调 文章认为，这种分层使用才能让 AI 真正进入数十亿个日常任务。  3. 防止少数厂商垄断 开放权重能够减少企业对单一模型供应商的依赖。 企业可以： 更换模型供应商 自己保存模型和微调成果 控制内部数据 在不同云平台之间迁移 在本地数据中心部署 避免 API 涨价或服务中断 因此，这份声明明显反对过度的供应商锁定，希望模型、芯片、云、应用和服务各层都保持竞争。  4. 认为开放也可以提高安全性 文章承认开放权重存在风险： 模型发布后，开发者无法完全收回 修改版本难以追踪 恶意使用者也可能获得模型 模型可能被移除安全限制 但签署方认为，封闭模型也可能被攻击、滥用或出现隐藏问题。开放模型可以让更多研究人员进行测试、红队评估、漏洞发现和安全改进。 这是全文中争议较大的主张。开放有利于审计，也会降低恶意使用门槛，两方面风险同时存在。声明明显强调了开放带来的安全收益。  5. 要求政府支持算力和公共 AI 基础设施 文件对美国政策制定者提出了几项要求： 政策诉求实际含义扩大初创企业和研究人员的算力获取降低训练、微调和推理成本投资共享数据集、工具和评估框架建设公共 AI 基础设施避免过早限制开放模型降低开放模型公司的监管风险保持多个前沿模型供应商防止能力集中于少数企业支持应用层发展让 AI 进入真实行业工作流 换句话说，签署方希望美国政府提供资源，同时减少对开放模型的限制。  6. 为“模型蒸馏”争取合法空间 这是全文政策含义最强的一段。 “蒸馏”是指利用一个模型的输出，训练或改进另一个模型。例如，让大型模型生成答案，再用这些答案训练更小、更便宜的模型。 声明的立场是： 正常的模型蒸馏属于常用研发技术 不应把所有蒸馏都视为盗窃 非法抓取、违反合同或侵权行为可以单独处理 不应因少数违法行为而全面限制蒸馏技术 这实际上是在影响未来关于模型知识产权、API 使用条款、训练数据和竞争法的监管规则。
2066396602626167064,Mon Jun 15 05:45:16 +0000 2026,10.0,False,False,670,94,85,81661,美股有60%的时间处于上涨，30%的时间震荡，10%的时间下跌。 美股的几个核心标的都是跌20%-30%买入，大机会是指数跌了30%梭哈，如果你长时间喜欢做空美股，你会持续在上涨的恐惧中，普通人想在美股挣钱最简单的操作就是跌了买，放弃做空美股，很难猜顶。 只要没出现金融危机都是这样操作，金融危机很难遇啊2000年一次，08年一次，熊市的话，最近一次的美股熊市是22年，就算你抄错了中间会给你一次割肉机会。 最近这几年，一次日本突然加息，一次中美关税战，今年的战争，都给了一次年内美股最大回调上车的机会。  比特币目前还处于四年周期里，目前是熊市中后期。 熊市初期的比特币，60%的时间处于下跌，而且跌的很快，这时候你要把握机会去做空。 熊市中后期的比特币，60%的时间处于震荡，你反而要放弃操作，除非你是天选之人能做好短线，起码我是做不到的。  黄金/白银，年初那波轰轰烈烈的牛市也是10-20年一次，大多数时间都是长期震荡，因为可用杠杆极高200-500倍，普通人能发现几次趋势行情，就可以以小搏大赚很多，要做的是发现大机会捕捉错误定价，然后等待出手机会，日内黄金的短期能赚，长期绝对亏完。  最后赚到钱要学会守财，没行情要学会管住手。
2052755331768566153,Fri May 08 14:19:44 +0000 2026,10.0,False,False,505,41,67,80742,兄弟们，一定要去香港办个香港银行卡，注册下券商 我踏空了这波ai，存储行情，前几天非常焦虑，现在已经完全不焦虑了，我在哪个市场都如鱼得水，后面我选股选到了错杀的高通和索尼，高通从135到现在的216，涨幅60%+。 前几天选到了flnc和fcel，flnc翻倍了，只用了2天。  索尼和fcel确实一动没动，我每次最多推荐2个股票，你全买就行了啊。 我选高通，是因为ai明确告诉我这个股票因为苹果合作取消被错杀了。 索尼是ai告诉我，如果未来ai走向现实世界，索尼很有可能是AI “看见世界”最直接的收益者，摄像头和图像传感器。 flnc在我网站的储能电池板块的排行榜一挂了2周了，价格没动，财报很垃圾，但是跟数据中心有订单就爆炸了。 fcel也是ai告诉我，这家公司很有可能是数据中心燃料电池的龙二，在等订单。  注册好美股账户，我用ai的能力很强，我不会一次推荐5-6个股票，哪个涨了吹哪个，一次就2个，你全买还抓不到吗？
2050508316099727492,Sat May 02 09:30:53 +0000 2026,10.0,False,False,90,2,26,75295,这个视频里我766的比特币空单都止损了 本来比特币已经走出来下降趋势了，以太也破位了，依然可以拉回来，目前认为币圈现阶段没啥玩的，多空都不要开了，涨上去或者跌下去这钱都不是你能挣到的。 还是怪我自己，77100的空和766的空单我中间都挣了几万刀没平，最终都是亏几万刀止损的，如果纯做短线这利润都能落袋了，但是波动太小了，几万刀利润对于压缩了这么久的波动根本看不上。 币圈合约再开下去那就真是黄金挣钱币圈亏了，所以还不如去找点美股正股买了放着。  目前我能给你们的建议就是，如果你在目前的行情里还能能用小资金挣到钱，拿小资金玩合约，挣到就去投资美股，不要放大钱博弈合约。 如果你挣不到，那就更不要操作了。  美股我玩的很菜，还在学习，因为你让一个纯靠合约赚到钱的人看股票，几个龙头太高了，根本下不去手，只敢买点低估的股票，所以这点我很佩服川沐，敢于追高，敢于追龙头。
2050519545614569557,Sat May 02 10:15:31 +0000 2026,10.0,False,False,252,14,79,73715,OpenAI 和 Anthropic 今年下半年就要上市了，目前市场两种看法 第一种，估值太贵，AI 泡沫已经很高了。 另一种，这是未来ai时代重要的投资机会之一，不能踏空。  我现在真正困惑的是： 目前我认为未来三年每个月都会付费使用ChatGPT或者Claude Code，它已经进入我的日常我每天都会打开、每个月都会续费的东西，那我到底应该怎么衡量它的合理市值？多少钱算泡沫？多少钱算合理？多少钱又是值得大资金长期买入的锚点？ 我想找到openai和Anthropic比较好的位置买入进去，当我还在持续高频使用它，我愿意持有股票；当我自己都不再使用它，或者它的不可替代性明显下降时，再考虑卖出。  我2012 年第一次用 iPhone 4 的时候 当时我只觉得苹果手机系统好用，但我没有意识到，未来十几年我会一代又一代地更新苹果手机，也没有形成把这种消费习惯转化成投资逻辑的能力，当时也没钱没路子投资苹果股票。 后来为了打游戏，我买过英伟达的卡，也只是觉得体验更好，没有意识到 GPU 会成为未来 AI 时代的核心基础设施。  经历过美股好公司长期上涨的逻辑以后，现在手里也有资金，不想错过 AI 这种解放生产力的大机会，我又害怕自己买在情绪最热估值最高的泡沫顶点。 这是目前我和大多数人都有的想法，我们应该如何去判断啊？
2048688886269038644,Mon Apr 27 09:01:07 +0000 2026,10.0,False,False,134,6,11,63922,我目前的玩法，不追高爱跌不跌，币圈和美股都一样。 合约:用亏的钱玩合约，赚了提现，如果亏完了也不要充钱继续玩。  美股:我60刀买的crcl，110刀买的mstr，建仓当天我都发出来了，底仓雷打不动。  目前上涨的存储，芯片，半导体我一个都没，全部踏空。  核电股我196刀建仓的leu，自动驾驶8刀我买的mbly，都是跌了很多，基本面没发生改变，chatgpt深度研究推荐我筛选的。  我未来还会建仓更多的美股，大资金我会选择市场板块的那几个龙头，只是他妈的龙头跌不到我想要的位置，我只能等，我还能干嘛呢？涨10倍了我再追进去吗？我确实下不去手 等不到就踏空，我本来就不是靠美股发财的，买不到拉倒。 币也一样，一直不跌就继续等，等不到就回美股那么多好标的，我找不到一个能跑赢比特币的吗？ 美股和币都买不到底部区间，就几把继续赌合约！
2057502681699352702,Thu May 21 16:44:00 +0000 2026,10.0,False,False,218,26,64,60583,两个美股标的，我昨晚用ai筛出来的两个物理ai里形态比较好的，基本面没啥问题的。 amba，突破96等于fcel突破13刀，历史上他出现过这种局面，这个不能提前买，只能突破96去追高，提前布局不知道啥时候启动。 oust，800天平台放量突破，回踩盘整再次放量，可以找机会买点。  目前我手里的短线仓位是特朗普思维，长线仓位就不提了，90刀的now（特朗普个人持仓），236刀的ibm（特朗普政府投资），now软件股，不会炒就跟着股神买了。 只要半导体暴跌，软件股now是龙一可能就涨，类似于现在原油和黄金跷跷板的感觉，k线上能看到的压力位是133-135。 ibm是今天特朗普政府投资量子计算龙一的10亿美元，这个不一定是短线，因为英伟达去年被特朗普政府投资后，要拿200天才能拿到大结果，这个只能走着看着了，目前k线上的压力位是280。  玩美股少玩期权，多拿正股，正股扛扛都能回来，期权没把握好时间就不一定了。
2046736574071840820,Tue Apr 21 23:43:20 +0000 2026,10.0,False,False,284,49,27,52526,一觉睡醒，我突然有点能模糊的摸清未来股票投资的方向，我们要从ai的发展阶段去布局。  第一个阶段，对话式AI（聊天提问代替搜索引擎），生成式 AI（生成图片，视频），编码 AI（写代码，开发程序，），Ai Agent（自动执行多步流程） 背后是算力，token，内存存储等。  第二个阶段，行业专用 AI，目前claude和chatgpt出的功能替代了很多软件股的功能，导致软件股票价格下跌，这一阶段我们还在摸索中，我们不知道claude能替代多少软件的功能，可以预计的是60%的软件功能会被杀掉，能活下来的是行业专用 AI，企业级ai 例如PLTR。  第三个阶段，端侧边缘AI，目前ai在云端运行，接下来会接入到更多的设备里， 例如AI 眼镜，智能摄像头，车载端侧 AI 平台，工业视觉等。  第四个阶段，Physical AI，机器人，自动驾驶，现实世界执行 例如仓储机器人，工厂的自主机械臂，人形机器人、自动驾驶汽车，无人机，医疗机器人。  我们还在ai的最早期，这个过程需要10-20年甚至更长时间来发展，我们要把以上阶段一步步拆，从上中下游，挖细分板块找需求大，利润高的股票去买。
2050222214335852617,Fri May 01 14:34:01 +0000 2026,10.0,False,False,105,3,50,50456,币圈不用说了，垃圾市场，多空都挣不到钱 我的注意力只会集中在黄金和美股了 已经在日本旅游了，啥单都没开 黄金这边，下午先出消息周末要打，价格暴跌，晚上出消息停战，价格暴涨 目前的行情完全被美伊老鼠仓操控 这里合约还没做多，我出手可是最少10手黄金，400万刀仓位，没轻易看懂不会出手的，纸黄金一半的仓位我拿的很稳 这里要把周末熬过去，因为4月17日也是周五收盘之前，出现消息，停战和好，原油暴跌，黄金暴涨，然后周末就打起来了 所以合约做多黄金不要着急，等走势清晰点再说。 不要看我说可能跟4.17日一样周末继续打，就去做多原油，做空黄金啊，接下来我只找利空去做多黄金，因为价格在4400到4500区间相对低位了，4800是区间高位你要找和好消息做假突破的空单，这会要找打仗跌下来的消息做多单。
2052195782267478047,Thu May 07 01:16:17 +0000 2026,10.0,False,False,277,30,57,50294,现在害怕互联网泡沫的是我这种没吃到ai红利半路杀回美股的人。 越是有浮盈，底部启动买的，越不害怕。 我把2000那互联网泡沫和08年次贷危机都复盘了好几遍，做了好几个提醒，一旦出现我跑的比谁都快，甚至我敢空进去。  1)泡沫确实有，你不能因为害怕泡沫就啥也不参与，1998到1999几个龙头见顶以后基础建设股票疯狂上涨。  2)历史告诉我们，因为涨的太高了去提前做空泡沫的人死的很惨，你98年做空99年做空要在狂欢情绪中抗到2000年3月才开始跌，08年次贷危机之前也是一样。  3)泡沫见顶以后，价格可以是很多种形式，尖顶开始暴跌，顶部长时间震荡再暴跌，如果你早早做空万一是来回高位震荡，你每天会非常痛苦。  4)设置好监控提醒，大厂资本开支下降很重要的一个数据，先确定顶部再确定泡沫破裂，到时候退出来得及。
2091120910090879210,Sat Aug 22 11:10:50 +0000 2026,10.0,False,False,343,51,67,50167,最近比特币和黄金的大震荡走出来一波大反弹的行情，让我思考了很多。  1）看好一段行情要发展出来，可以选择低倍杠杆宽止损，类似于6万多的比特币，4000-4100的黄金，你看好就低倍进去，做一个宽止损，彻底跌破六万再止损，彻底跌破3950再止损，就可以吃到这个反弹。  2）中间震荡管住手一次不能操作，你越操作你脑子的印象就是震荡，这样比特币大突破6.7w，黄金突破4200，你必然拿不住单子。  3）高杠杆可以等彻底脱离区间再入场，例如彻底突破6.7再追多都来得及，止损就是区间内部的价格，止盈可以等到顶部第一次下跌出现，再反弹上去退出仓位。  4）有时候消息出现反而确定性更高，你要讲个叙事让市场相信才有持仓信心，例如spcx确定日期要打新，美股和比特币的下跌。 比特币压缩震荡一个月后出现美国财政部扩大长期美债回购和白宫加密货币会议的消息，消息面的起爆点背后肯定是老鼠仓的介入。
